R,state,tier,P_leader_ge1_prob,P_leader_ge1_line10,P_total_ge1_prob,P_total_ge1_line10,P_margin_ge4_prob,P_margin_ge4_line10
826,pulled,0.4,0.8144,1.351,0.9838,1.118,0.4618,2.382
826,pulled,0.55,0.8144,1.351,0.9838,1.118,0.4618,2.382
826,pulled,0.7,0.8145,1.351,0.9839,1.118,0.4619,2.382
826,pulled,0.85,0.8145,1.351,0.9839,1.118,0.4621,2.38
825,not_pulled_EV,0.25,0.6704,1.641,0.8118,1.355,0.3989,2.758
825,not_pulled_EV,0.4,0.6999,1.572,0.8419,1.307,0.4292,2.563
825,not_pulled_EV,0.55,0.7248,1.518,0.8669,1.269,0.4566,2.409
825,not_pulled_EV,0.7,0.7459,1.475,0.8886,1.238,0.4793,2.295
825,not_pulled_EV,0.85,0.7663,1.436,0.9099,1.209,0.5023,2.19
825,not_pulled_PP,0.25,0.6647,1.655,0.8185,1.344,0.373,2.949
825,not_pulled_PP,0.4,0.6931,1.587,0.8476,1.298,0.403,2.729
825,not_pulled_PP,0.55,0.7174,1.533,0.8722,1.261,0.4307,2.554
825,not_pulled_PP,0.7,0.7378,1.491,0.8933,1.231,0.4529,2.429
825,not_pulled_PP,0.85,0.7573,1.452,0.9137,1.204,0.4749,2.316
825,pulled,0.25,0.8144,1.351,0.9838,1.118,0.4618,2.382
825,pulled,0.4,0.8144,1.351,0.9838,1.118,0.4618,2.382
825,pulled,0.55,0.8144,1.351,0.9838,1.118,0.4618,2.382
825,pulled,0.7,0.8145,1.351,0.9839,1.118,0.4619,2.381
825,pulled,0.85,0.8145,1.351,0.9839,1.118,0.4622,2.38
824,not_pulled_EV,0.25,0.6699,1.642,0.8114,1.356,0.3986,2.759
824,not_pulled_EV,0.4,0.6995,1.572,0.8416,1.307,0.429,2.564
824,not_pulled_EV,0.55,0.7245,1.518,0.8666,1.269,0.4564,2.41
824,not_pulled_EV,0.7,0.7456,1.475,0.8884,1.238,0.4792,2.296
824,not_pulled_EV,0.85,0.7661,1.436,0.9098,1.209,0.5022,2.191
824,not_pulled_PP,0.25,0.6642,1.656,0.8181,1.345,0.3727,2.951
824,not_pulled_PP,0.4,0.6927,1.588,0.8473,1.298,0.4029,2.73
824,not_pulled_PP,0.55,0.7171,1.534,0.872,1.261,0.4306,2.555
824,not_pulled_PP,0.7,0.7375,1.491,0.8931,1.232,0.4528,2.43
824,not_pulled_PP,0.85,0.7571,1.453,0.9136,1.204,0.4748,2.317
824,pulled,0.25,0.8144,1.351,0.9838,1.118,0.4619,2.382
824,pulled,0.4,0.8144,1.351,0.9838,1.118,0.4619,2.382
824,pulled,0.55,0.8144,1.351,0.9838,1.118,0.4619,2.382
824,pulled,0.7,0.8145,1.351,0.9838,1.118,0.4619,2.381
824,pulled,0.85,0.8145,1.35,0.9839,1.118,0.4622,2.38
823,not_pulled_EV,0.25,0.6694,1.643,0.811,1.356,0.3984,2.761
823,not_pulled_EV,0.4,0.6991,1.573,0.8414,1.307,0.4288,2.565
823,not_pulled_EV,0.55,0.7241,1.519,0.8664,1.27,0.4562,2.411
823,not_pulled_EV,0.7,0.7453,1.476,0.8882,1.238,0.4791,2.296
823,not_pulled_EV,0.85,0.7659,1.436,0.9097,1.209,0.5021,2.191
823,not_pulled_PP,0.25,0.6637,1.657,0.8177,1.345,0.3725,2.953
823,not_pulled_PP,0.4,0.6923,1.589,0.847,1.299,0.4027,2.732
823,not_pulled_PP,0.55,0.7167,1.535,0.8718,1.262,0.4304,2.556
823,not_pulled_PP,0.7,0.7372,1.492,0.8929,1.232,0.4527,2.43
823,not_pulled_PP,0.85,0.7569,1.453,0.9135,1.204,0.4747,2.317
823,pulled,0.25,0.8144,1.351,0.9837,1.118,0.4619,2.381
823,pulled,0.4,0.8144,1.351,0.9837,1.118,0.4619,2.381
823,pulled,0.55,0.8144,1.351,0.9837,1.118,0.4619,2.381
823,pulled,0.7,0.8145,1.35,0.9838,1.118,0.462,2.381
823,pulled,0.85,0.8145,1.35,0.9838,1.118,0.4623,2.38
822,not_pulled_EV,0.25,0.6689,1.645,0.8106,1.357,0.3982,2.763
822,not_pulled_EV,0.4,0.6987,1.574,0.8411,1.308,0.4286,2.567
822,not_pulled_EV,0.55,0.7237,1.52,0.8661,1.27,0.456,2.412
822,not_pulled_EV,0.7,0.745,1.476,0.8881,1.239,0.479,2.296
822,not_pulled_EV,0.85,0.7657,1.437,0.9096,1.209,0.502,2.191
822,not_pulled_PP,0.25,0.6632,1.659,0.8173,1.346,0.3723,2.955
822,not_pulled_PP,0.4,0.6919,1.59,0.8468,1.299,0.4025,2.733
822,not_pulled_PP,0.55,0.7163,1.536,0.8715,1.262,0.4303,2.556
822,not_pulled_PP,0.7,0.7369,1.493,0.8928,1.232,0.4526,2.431
822,not_pulled_PP,0.85,0.7567,1.454,0.9134,1.204,0.4746,2.318
822,pulled,0.25,0.8145,1.351,0.9837,1.118,0.4619,2.381
822,pulled,0.4,0.8145,1.351,0.9837,1.118,0.4619,2.381
822,pulled,0.55,0.8145,1.351,0.9837,1.118,0.4619,2.381
822,pulled,0.7,0.8145,1.35,0.9838,1.118,0.462,2.381
822,pulled,0.85,0.8146,1.35,0.9838,1.118,0.4623,2.379
821,not_pulled_EV,0.25,0.6684,1.646,0.8102,1.358,0.3979,2.764
821,not_pulled_EV,0.4,0.6983,1.575,0.8408,1.308,0.4284,2.568
821,not_pulled_EV,0.55,0.7234,1.521,0.8659,1.27,0.4559,2.413
821,not_pulled_EV,0.7,0.7448,1.477,0.8879,1.239,0.479,2.297
821,not_pulled_EV,0.85,0.7655,1.437,0.9096,1.209,0.5019,2.192
821,not_pulled_PP,0.25,0.6627,1.66,0.8169,1.347,0.372,2.957
821,not_pulled_PP,0.4,0.6915,1.591,0.8465,1.3,0.4024,2.734
821,not_pulled_PP,0.55,0.716,1.536,0.8712,1.263,0.4301,2.557
821,not_pulled_PP,0.7,0.7366,1.493,0.8926,1.232,0.4525,2.431
821,not_pulled_PP,0.85,0.7564,1.454,0.9133,1.204,0.4745,2.318
821,pulled,0.25,0.8145,1.351,0.9836,1.118,0.462,2.381
821,pulled,0.4,0.8145,1.351,0.9836,1.118,0.462,2.381
821,pulled,0.55,0.8145,1.351,0.9836,1.118,0.462,2.381
821,pulled,0.7,0.8146,1.35,0.9837,1.118,0.4621,2.381
821,pulled,0.85,0.8146,1.35,0.9837,1.118,0.4624,2.379
820,not_pulled_EV,0.25,0.6679,1.647,0.8098,1.358,0.3977,2.766
820,not_pulled_EV,0.4,0.6979,1.576,0.8405,1.309,0.4282,2.569
820,not_pulled_EV,0.55,0.723,1.521,0.8656,1.271,0.4557,2.414
820,not_pulled_EV,0.7,0.7445,1.478,0.8877,1.239,0.4789,2.297
820,not_pulled_EV,0.85,0.7653,1.437,0.9095,1.209,0.5018,2.192
820,not_pulled_PP,0.25,0.6622,1.661,0.8165,1.347,0.3718,2.959
820,not_pulled_PP,0.4,0.6911,1.592,0.8462,1.3,0.4022,2.735
820,not_pulled_PP,0.55,0.7156,1.537,0.871,1.263,0.43,2.558
820,not_pulled_PP,0.7,0.7363,1.494,0.8924,1.233,0.4524,2.431
820,not_pulled_PP,0.85,0.7562,1.455,0.9132,1.205,0.4744,2.319
820,pulled,0.25,0.8145,1.351,0.9836,1.118,0.462,2.381
820,pulled,0.4,0.8145,1.351,0.9836,1.118,0.462,2.381
820,pulled,0.55,0.8145,1.351,0.9836,1.118,0.462,2.381
820,pulled,0.7,0.8146,1.35,0.9837,1.118,0.4621,2.38
820,pulled,0.85,0.8146,1.35,0.9837,1.118,0.4624,2.379
819,not_pulled_EV,0.25,0.6676,1.648,0.8095,1.359,0.3977,2.766
819,not_pulled_EV,0.4,0.6976,1.577,0.8403,1.309,0.4282,2.569
819,not_pulled_EV,0.55,0.7228,1.522,0.8654,1.271,0.4557,2.414
819,not_pulled_EV,0.7,0.7443,1.478,0.8876,1.239,0.4789,2.297
819,not_pulled_EV,0.85,0.7652,1.438,0.9094,1.21,0.5018,2.192
819,not_pulled_PP,0.25,0.6619,1.662,0.8162,1.348,0.3718,2.959
819,not_pulled_PP,0.4,0.6908,1.592,0.846,1.3,0.4022,2.735
819,not_pulled_PP,0.55,0.7154,1.538,0.8708,1.263,0.43,2.558
819,not_pulled_PP,0.7,0.7361,1.494,0.8923,1.233,0.4524,2.431
819,not_pulled_PP,0.85,0.756,1.455,0.9131,1.205,0.4744,2.319
819,pulled,0.25,0.8145,1.35,0.9835,1.118,0.4622,2.38
819,pulled,0.4,0.8145,1.35,0.9835,1.118,0.4622,2.38
819,pulled,0.55,0.8145,1.35,0.9835,1.118,0.4622,2.38
819,pulled,0.7,0.8146,1.35,0.9836,1.118,0.4623,2.379
819,pulled,0.85,0.8146,1.35,0.9836,1.118,0.4626,2.378
818,not_pulled_EV,0.25,0.6673,1.648,0.8093,1.359,0.3976,2.766
818,not_pulled_EV,0.4,0.6974,1.577,0.8401,1.309,0.4282,2.569
818,not_pulled_EV,0.55,0.7226,1.522,0.8652,1.271,0.4557,2.414
818,not_pulled_EV,0.7,0.7442,1.478,0.8875,1.239,0.4789,2.297
818,not_pulled_EV,0.85,0.7651,1.438,0.9093,1.21,0.5019,2.192
818,not_pulled_PP,0.25,0.6615,1.663,0.816,1.348,0.3717,2.959
818,not_pulled_PP,0.4,0.6906,1.593,0.8458,1.3,0.4022,2.735
818,not_pulled_PP,0.55,0.7152,1.538,0.8707,1.263,0.43,2.558
818,not_pulled_PP,0.7,0.7359,1.495,0.8922,1.233,0.4525,2.431
818,not_pulled_PP,0.85,0.7559,1.455,0.913,1.205,0.4744,2.319
818,pulled,0.25,0.8146,1.35,0.9835,1.118,0.4624,2.379
818,pulled,0.4,0.8146,1.35,0.9835,1.118,0.4624,2.379
818,pulled,0.55,0.8146,1.35,0.9835,1.118,0.4624,2.379
818,pulled,0.7,0.8147,1.35,0.9836,1.118,0.4625,2.379
818,pulled,0.85,0.8147,1.35,0.9836,1.118,0.4628,2.377
817,not_pulled_EV,0.25,0.667,1.649,0.809,1.36,0.3976,2.767
817,not_pulled_EV,0.4,0.6971,1.578,0.8399,1.31,0.4283,2.569
817,not_pulled_EV,0.55,0.7224,1.523,0.8651,1.272,0.4557,2.414
817,not_pulled_EV,0.7,0.744,1.479,0.8873,1.24,0.479,2.297
817,not_pulled_EV,0.85,0.7649,1.438,0.9092,1.21,0.5019,2.192
817,not_pulled_PP,0.25,0.6612,1.664,0.8157,1.349,0.3717,2.96
817,not_pulled_PP,0.4,0.6903,1.593,0.8457,1.301,0.4023,2.734
817,not_pulled_PP,0.55,0.715,1.539,0.8705,1.264,0.43,2.558
817,not_pulled_PP,0.7,0.7358,1.495,0.8921,1.233,0.4525,2.431
817,not_pulled_PP,0.85,0.7557,1.456,0.9129,1.205,0.4744,2.319
817,pulled,0.25,0.8146,1.35,0.9834,1.119,0.4626,2.378
817,pulled,0.4,0.8146,1.35,0.9834,1.119,0.4626,2.378
817,pulled,0.55,0.8146,1.35,0.9834,1.119,0.4626,2.378
817,pulled,0.7,0.8147,1.35,0.9835,1.118,0.4627,2.378
817,pulled,0.85,0.8147,1.35,0.9835,1.118,0.4629,2.376
816,not_pulled_EV,0.25,0.6667,1.65,0.8087,1.36,0.3975,2.767
816,not_pulled_EV,0.4,0.6969,1.578,0.8397,1.31,0.4283,2.568
816,not_pulled_EV,0.55,0.7221,1.523,0.8649,1.272,0.4557,2.414
816,not_pulled_EV,0.7,0.7438,1.479,0.8872,1.24,0.479,2.296
816,not_pulled_EV,0.85,0.7648,1.438,0.9091,1.21,0.502,2.191
816,not_pulled_PP,0.25,0.6609,1.664,0.8154,1.349,0.3716,2.96
816,not_pulled_PP,0.4,0.69,1.594,0.8455,1.301,0.4023,2.734
816,not_pulled_PP,0.55,0.7147,1.539,0.8704,1.264,0.4299,2.558
816,not_pulled_PP,0.7,0.7356,1.495,0.892,1.233,0.4525,2.431
816,not_pulled_PP,0.85,0.7555,1.456,0.9128,1.205,0.4744,2.319
816,pulled,0.25,0.8146,1.35,0.9834,1.119,0.4628,2.377
816,pulled,0.4,0.8146,1.35,0.9834,1.119,0.4628,2.377
816,pulled,0.55,0.8146,1.35,0.9834,1.119,0.4628,2.377
816,pulled,0.7,0.8147,1.35,0.9835,1.118,0.4628,2.377
816,pulled,0.85,0.8147,1.35,0.9835,1.118,0.4631,2.375
815,not_pulled_EV,0.25,0.6664,1.651,0.8085,1.361,0.3975,2.767
815,not_pulled_EV,0.4,0.6966,1.579,0.8395,1.31,0.4283,2.568
815,not_pulled_EV,0.55,0.7219,1.524,0.8647,1.272,0.4556,2.414
815,not_pulled_EV,0.7,0.7437,1.479,0.8871,1.24,0.479,2.296
815,not_pulled_EV,0.85,0.7647,1.438,0.909,1.21,0.502,2.191
815,not_pulled_PP,0.25,0.6606,1.665,0.8152,1.349,0.3716,2.961
815,not_pulled_PP,0.4,0.6898,1.595,0.8453,1.301,0.4023,2.734
815,not_pulled_PP,0.55,0.7145,1.539,0.8702,1.264,0.4299,2.559
815,not_pulled_PP,0.7,0.7354,1.496,0.8919,1.233,0.4525,2.431
815,not_pulled_PP,0.85,0.7554,1.456,0.9126,1.205,0.4744,2.318
815,pulled,0.25,0.8147,1.35,0.9833,1.119,0.463,2.376
815,pulled,0.4,0.8147,1.35,0.9833,1.119,0.463,2.376
815,pulled,0.55,0.8147,1.35,0.9833,1.119,0.463,2.376
815,pulled,0.7,0.8147,1.35,0.9834,1.119,0.463,2.376
815,pulled,0.85,0.8148,1.35,0.9834,1.119,0.4633,2.374
814,not_pulled_EV,0.25,0.6661,1.651,0.8082,1.361,0.3975,2.768
814,not_pulled_EV,0.4,0.6964,1.58,0.8393,1.311,0.4283,2.568
814,not_pulled_EV,0.55,0.7217,1.524,0.8645,1.272,0.4556,2.414
814,not_pulled_EV,0.7,0.7435,1.48,0.887,1.24,0.479,2.296
814,not_pulled_EV,0.85,0.7646,1.439,0.9089,1.21,0.502,2.191
814,not_pulled_PP,0.25,0.6603,1.666,0.8149,1.35,0.3715,2.961
814,not_pulled_PP,0.4,0.6895,1.595,0.8451,1.302,0.4023,2.734
814,not_pulled_PP,0.55,0.7143,1.54,0.87,1.264,0.4299,2.559
814,not_pulled_PP,0.7,0.7352,1.496,0.8918,1.233,0.4526,2.431
814,not_pulled_PP,0.85,0.7552,1.457,0.9125,1.205,0.4745,2.318
814,pulled,0.25,0.8147,1.35,0.9832,1.119,0.4631,2.375
814,pulled,0.4,0.8147,1.35,0.9832,1.119,0.4631,2.375
814,pulled,0.55,0.8147,1.35,0.9833,1.119,0.4631,2.375
814,pulled,0.7,0.8148,1.35,0.9833,1.119,0.4632,2.375
814,pulled,0.85,0.8148,1.35,0.9833,1.119,0.4635,2.373
813,not_pulled_EV,0.25,0.6658,1.652,0.8079,1.362,0.3974,2.768
813,not_pulled_EV,0.4,0.6961,1.58,0.8391,1.311,0.4283,2.568
813,not_pulled_EV,0.55,0.7215,1.525,0.8643,1.273,0.4556,2.414
813,not_pulled_EV,0.7,0.7433,1.48,0.8869,1.24,0.4791,2.296
813,not_pulled_EV,0.85,0.7645,1.439,0.9088,1.21,0.5021,2.191
813,not_pulled_PP,0.25,0.6599,1.667,0.8146,1.35,0.3715,2.961
813,not_pulled_PP,0.4,0.6892,1.596,0.8449,1.302,0.4024,2.734
813,not_pulled_PP,0.55,0.7141,1.54,0.8699,1.265,0.4299,2.559
813,not_pulled_PP,0.7,0.7351,1.496,0.8917,1.234,0.4526,2.431
813,not_pulled_PP,0.85,0.755,1.457,0.9124,1.206,0.4745,2.318
813,pulled,0.25,0.8147,1.35,0.9832,1.119,0.4633,2.374
813,pulled,0.4,0.8147,1.35,0.9832,1.119,0.4633,2.374
813,pulled,0.55,0.8147,1.35,0.9832,1.119,0.4633,2.374
813,pulled,0.7,0.8148,1.35,0.9833,1.119,0.4634,2.374
813,pulled,0.85,0.8148,1.35,0.9833,1.119,0.4637,2.372
812,not_pulled_EV,0.25,0.6655,1.653,0.8076,1.362,0.3974,2.768
812,not_pulled_EV,0.4,0.6959,1.581,0.8389,1.311,0.4284,2.568
812,not_pulled_EV,0.55,0.7213,1.525,0.8642,1.273,0.4556,2.414
812,not_pulled_EV,0.7,0.7431,1.48,0.8867,1.24,0.4791,2.296
812,not_pulled_EV,0.85,0.7643,1.439,0.9087,1.211,0.5021,2.191
812,not_pulled_PP,0.25,0.6596,1.668,0.8143,1.351,0.3714,2.962
812,not_pulled_PP,0.4,0.689,1.597,0.8448,1.302,0.4024,2.734
812,not_pulled_PP,0.55,0.7139,1.541,0.8697,1.265,0.4299,2.559
812,not_pulled_PP,0.7,0.7349,1.497,0.8916,1.234,0.4526,2.43
812,not_pulled_PP,0.85,0.7549,1.457,0.9123,1.206,0.4745,2.318
812,pulled,0.25,0.8148,1.35,0.9831,1.119,0.4635,2.373
812,pulled,0.4,0.8148,1.35,0.9831,1.119,0.4635,2.373
812,pulled,0.55,0.8148,1.35,0.9832,1.119,0.4635,2.373
812,pulled,0.7,0.8148,1.35,0.9832,1.119,0.4636,2.373
812,pulled,0.85,0.8149,1.35,0.9832,1.119,0.4638,2.372
811,not_pulled_EV,0.25,0.6652,1.654,0.8074,1.362,0.3973,2.768
811,not_pulled_EV,0.4,0.6956,1.581,0.8387,1.312,0.4284,2.568
811,not_pulled_EV,0.55,0.7211,1.526,0.864,1.273,0.4556,2.414
811,not_pulled_EV,0.7,0.743,1.481,0.8866,1.241,0.4791,2.296
811,not_pulled_EV,0.85,0.7642,1.439,0.9086,1.211,0.5022,2.191
811,not_pulled_PP,0.25,0.6593,1.668,0.8141,1.351,0.3714,2.962
811,not_pulled_PP,0.4,0.6887,1.597,0.8446,1.302,0.4024,2.733
811,not_pulled_PP,0.55,0.7137,1.541,0.8696,1.265,0.4299,2.559
811,not_pulled_PP,0.7,0.7347,1.497,0.8915,1.234,0.4526,2.43
811,not_pulled_PP,0.85,0.7547,1.458,0.9122,1.206,0.4745,2.318
811,pulled,0.25,0.8148,1.35,0.9831,1.119,0.4637,2.372
811,pulled,0.4,0.8148,1.35,0.9831,1.119,0.4637,2.372
811,pulled,0.55,0.8148,1.35,0.9831,1.119,0.4637,2.372
811,pulled,0.7,0.8149,1.35,0.9832,1.119,0.4638,2.372
811,pulled,0.85,0.8149,1.35,0.9832,1.119,0.464,2.371
810,not_pulled_EV,0.25,0.6649,1.654,0.8071,1.363,0.3973,2.769
810,not_pulled_EV,0.4,0.6953,1.582,0.8385,1.312,0.4284,2.568
810,not_pulled_EV,0.55,0.7208,1.526,0.8638,1.273,0.4556,2.414
810,not_pulled_EV,0.7,0.7428,1.481,0.8865,1.241,0.4791,2.296
810,not_pulled_EV,0.85,0.7641,1.44,0.9084,1.211,0.5022,2.19
810,not_pulled_PP,0.25,0.6589,1.669,0.8138,1.352,0.3713,2.963
810,not_pulled_PP,0.4,0.6885,1.598,0.8444,1.303,0.4024,2.733
810,not_pulled_PP,0.55,0.7135,1.542,0.8694,1.265,0.4299,2.559
810,not_pulled_PP,0.7,0.7346,1.498,0.8914,1.234,0.4526,2.43
810,not_pulled_PP,0.85,0.7546,1.458,0.9121,1.206,0.4745,2.318
810,pulled,0.25,0.8149,1.35,0.983,1.119,0.4639,2.371
810,pulled,0.4,0.8149,1.35,0.983,1.119,0.4639,2.371
810,pulled,0.55,0.8149,1.35,0.983,1.119,0.4639,2.371
810,pulled,0.7,0.8149,1.35,0.9831,1.119,0.4639,2.371
810,pulled,0.85,0.815,1.35,0.9831,1.119,0.4642,2.37
809,not_pulled_EV,0.25,0.6646,1.655,0.8068,1.363,0.3973,2.769
809,not_pulled_EV,0.4,0.6951,1.583,0.8383,1.312,0.4284,2.568
809,not_pulled_EV,0.55,0.7206,1.526,0.8636,1.274,0.4556,2.414
809,not_pulled_EV,0.7,0.7426,1.481,0.8864,1.241,0.4792,2.296
809,not_pulled_EV,0.85,0.764,1.44,0.9083,1.211,0.5022,2.19
809,not_pulled_PP,0.25,0.6586,1.67,0.8135,1.352,0.3713,2.963
809,not_pulled_PP,0.4,0.6882,1.598,0.8442,1.303,0.4025,2.733
809,not_pulled_PP,0.55,0.7132,1.542,0.8692,1.265,0.4298,2.559
809,not_pulled_PP,0.7,0.7344,1.498,0.8914,1.234,0.4527,2.43
809,not_pulled_PP,0.85,0.7544,1.458,0.912,1.206,0.4745,2.318
809,pulled,0.25,0.8149,1.35,0.9829,1.119,0.4641,2.37
809,pulled,0.4,0.8149,1.35,0.9829,1.119,0.4641,2.37
809,pulled,0.55,0.8149,1.35,0.983,1.119,0.4641,2.37
809,pulled,0.7,0.8149,1.35,0.983,1.119,0.4641,2.37
809,pulled,0.85,0.815,1.35,0.983,1.119,0.4644,2.369
808,not_pulled_EV,0.25,0.6643,1.656,0.8066,1.364,0.3972,2.769
808,not_pulled_EV,0.4,0.6948,1.583,0.8381,1.312,0.4284,2.567
808,not_pulled_EV,0.55,0.7204,1.527,0.8634,1.274,0.4556,2.415
808,not_pulled_EV,0.7,0.7425,1.482,0.8863,1.241,0.4792,2.295
808,not_pulled_EV,0.85,0.7639,1.44,0.9082,1.211,0.5023,2.19
808,not_pulled_PP,0.25,0.6583,1.671,0.8133,1.353,0.3712,2.963
808,not_pulled_PP,0.4,0.6879,1.599,0.844,1.303,0.4025,2.733
808,not_pulled_PP,0.55,0.713,1.543,0.8691,1.266,0.4298,2.559
808,not_pulled_PP,0.7,0.7342,1.498,0.8913,1.234,0.4527,2.43
808,not_pulled_PP,0.85,0.7542,1.458,0.9119,1.206,0.4745,2.318
808,pulled,0.25,0.8149,1.35,0.9829,1.119,0.4643,2.369
808,pulled,0.4,0.8149,1.35,0.9829,1.119,0.4643,2.369
808,pulled,0.55,0.8149,1.35,0.9829,1.119,0.4643,2.369
808,pulled,0.7,0.815,1.35,0.983,1.119,0.4643,2.369
808,pulled,0.85,0.815,1.35,0.983,1.119,0.4646,2.368
807,not_pulled_EV,0.25,0.664,1.657,0.8063,1.364,0.3972,2.77
807,not_pulled_EV,0.4,0.6946,1.584,0.8379,1.313,0.4285,2.567
807,not_pulled_EV,0.55,0.7202,1.527,0.8633,1.274,0.4556,2.415
807,not_pulled_EV,0.7,0.7423,1.482,0.8861,1.241,0.4792,2.295
807,not_pulled_EV,0.85,0.7637,1.44,0.9081,1.211,0.5023,2.19
807,not_pulled_PP,0.25,0.658,1.672,0.813,1.353,0.3712,2.964
807,not_pulled_PP,0.4,0.6877,1.6,0.8439,1.304,0.4025,2.733
807,not_pulled_PP,0.55,0.7128,1.543,0.8689,1.266,0.4298,2.559
807,not_pulled_PP,0.7,0.734,1.499,0.8912,1.234,0.4527,2.43
807,not_pulled_PP,0.85,0.7541,1.459,0.9118,1.206,0.4745,2.318
807,pulled,0.25,0.815,1.35,0.9828,1.119,0.4645,2.368
807,pulled,0.4,0.815,1.35,0.9828,1.119,0.4645,2.368
807,pulled,0.55,0.815,1.35,0.9829,1.119,0.4645,2.368
807,pulled,0.7,0.815,1.35,0.9829,1.119,0.4645,2.368
807,pulled,0.85,0.8151,1.35,0.9829,1.119,0.4647,2.367
806,not_pulled_EV,0.25,0.6637,1.657,0.806,1.365,0.3971,2.77
806,not_pulled_EV,0.4,0.6943,1.584,0.8377,1.313,0.4285,2.567
806,not_pulled_EV,0.55,0.72,1.528,0.8631,1.275,0.4556,2.415
806,not_pulled_EV,0.7,0.7421,1.482,0.886,1.242,0.4793,2.295
806,not_pulled_EV,0.85,0.7636,1.441,0.908,1.211,0.5024,2.19
806,not_pulled_PP,0.25,0.6576,1.673,0.8127,1.353,0.3711,2.964
806,not_pulled_PP,0.4,0.6874,1.6,0.8437,1.304,0.4026,2.733
806,not_pulled_PP,0.55,0.7126,1.544,0.8688,1.266,0.4298,2.559
806,not_pulled_PP,0.7,0.7339,1.499,0.8911,1.234,0.4528,2.43
806,not_pulled_PP,0.85,0.7539,1.459,0.9117,1.207,0.4745,2.318
806,pulled,0.25,0.815,1.35,0.9828,1.119,0.4647,2.367
806,pulled,0.4,0.815,1.35,0.9828,1.119,0.4647,2.367
806,pulled,0.55,0.815,1.35,0.9828,1.119,0.4647,2.367
806,pulled,0.7,0.815,1.35,0.9829,1.119,0.4647,2.367
806,pulled,0.85,0.8151,1.35,0.9829,1.119,0.4649,2.366
805,not_pulled_EV,0.25,0.6634,1.658,0.8057,1.365,0.3971,2.77
805,not_pulled_EV,0.4,0.6941,1.585,0.8375,1.313,0.4285,2.567
805,not_pulled_EV,0.55,0.7198,1.528,0.8629,1.275,0.4556,2.415
805,not_pulled_EV,0.7,0.7419,1.483,0.8859,1.242,0.4793,2.295
805,not_pulled_EV,0.85,0.7635,1.441,0.9079,1.212,0.5024,2.189
805,not_pulled_PP,0.25,0.6573,1.673,0.8125,1.354,0.371,2.965
805,not_pulled_PP,0.4,0.6871,1.601,0.8435,1.304,0.4026,2.732
805,not_pulled_PP,0.55,0.7124,1.544,0.8686,1.266,0.4298,2.559
805,not_pulled_PP,0.7,0.7337,1.499,0.891,1.235,0.4528,2.429
805,not_pulled_PP,0.85,0.7537,1.459,0.9116,1.207,0.4746,2.318
805,pulled,0.25,0.815,1.35,0.9827,1.119,0.4648,2.366
805,pulled,0.4,0.815,1.35,0.9827,1.119,0.4648,2.366
805,pulled,0.55,0.815,1.35,0.9828,1.119,0.4648,2.366
805,pulled,0.7,0.8151,1.35,0.9828,1.119,0.4649,2.366
805,pulled,0.85,0.8151,1.349,0.9828,1.119,0.4651,2.365
804,not_pulled_EV,0.25,0.6631,1.659,0.8055,1.366,0.3971,2.77
804,not_pulled_EV,0.4,0.6938,1.585,0.8373,1.314,0.4285,2.567
804,not_pulled_EV,0.55,0.7196,1.529,0.8627,1.275,0.4555,2.415
804,not_pulled_EV,0.7,0.7418,1.483,0.8858,1.242,0.4793,2.295
804,not_pulled_EV,0.85,0.7634,1.441,0.9078,1.212,0.5024,2.189
804,not_pulled_PP,0.25,0.657,1.674,0.8122,1.354,0.371,2.965
804,not_pulled_PP,0.4,0.6869,1.601,0.8433,1.304,0.4026,2.732
804,not_pulled_PP,0.55,0.7122,1.545,0.8684,1.267,0.4298,2.56
804,not_pulled_PP,0.7,0.7335,1.5,0.8909,1.235,0.4528,2.429
804,not_pulled_PP,0.85,0.7536,1.46,0.9114,1.207,0.4746,2.318
804,pulled,0.25,0.8151,1.35,0.9826,1.119,0.465,2.365
804,pulled,0.4,0.8151,1.35,0.9826,1.119,0.465,2.365
804,pulled,0.55,0.8151,1.35,0.9827,1.119,0.465,2.365
804,pulled,0.7,0.8151,1.35,0.9827,1.119,0.4651,2.365
804,pulled,0.85,0.8152,1.349,0.9827,1.119,0.4653,2.364
803,not_pulled_EV,0.25,0.6628,1.66,0.8052,1.366,0.397,2.771
803,not_pulled_EV,0.4,0.6936,1.586,0.8371,1.314,0.4285,2.567
803,not_pulled_EV,0.55,0.7193,1.529,0.8625,1.275,0.4555,2.415
803,not_pulled_EV,0.7,0.7416,1.483,0.8857,1.242,0.4793,2.295
803,not_pulled_EV,0.85,0.7633,1.441,0.9077,1.212,0.5025,2.189
803,not_pulled_PP,0.25,0.6567,1.675,0.8119,1.355,0.371,2.965
803,not_pulled_PP,0.4,0.6866,1.602,0.8431,1.305,0.4026,2.732
803,not_pulled_PP,0.55,0.7119,1.545,0.8683,1.267,0.4297,2.56
803,not_pulled_PP,0.7,0.7333,1.5,0.8908,1.235,0.4528,2.429
803,not_pulled_PP,0.85,0.7534,1.46,0.9113,1.207,0.4746,2.318
803,pulled,0.25,0.8151,1.35,0.9826,1.12,0.4652,2.364
803,pulled,0.4,0.8151,1.35,0.9826,1.12,0.4652,2.364
803,pulled,0.55,0.8151,1.35,0.9827,1.119,0.4652,2.364
