R,state,tier,P_leader_ge1_prob,P_leader_ge1_line10,P_total_ge1_prob,P_total_ge1_line10,P_margin_ge4_prob,P_margin_ge4_line10
877,not_pulled_EV,0.7,0.775,1.419,0.8927,1.232,0.5169,2.128
877,not_pulled_EV,0.85,0.797,1.38,0.9131,1.205,0.5454,2.017
877,not_pulled_PP,0.25,0.6851,1.606,0.8189,1.343,0.3977,2.766
877,not_pulled_PP,0.4,0.7139,1.541,0.8459,1.3,0.4327,2.542
877,not_pulled_PP,0.55,0.7394,1.488,0.8697,1.265,0.4643,2.369
877,not_pulled_PP,0.7,0.7636,1.44,0.8922,1.233,0.4941,2.226
877,not_pulled_PP,0.85,0.7859,1.4,0.9127,1.205,0.5231,2.103
877,pulled,0.25,0.9901,1.111,0.9996,1.1,0.8434,1.304
877,pulled,0.4,0.9901,1.111,0.9996,1.1,0.8434,1.304
877,pulled,0.55,0.9901,1.111,0.9996,1.1,0.8434,1.304
877,pulled,0.7,0.9901,1.111,0.9996,1.1,0.8434,1.304
877,pulled,0.85,0.9901,1.111,0.9996,1.1,0.8434,1.304
876,not_pulled_EV,0.25,0.6967,1.579,0.8195,1.342,0.4206,2.615
876,not_pulled_EV,0.4,0.7252,1.517,0.8463,1.3,0.4551,2.417
876,not_pulled_EV,0.55,0.7507,1.465,0.8701,1.264,0.4868,2.26
876,not_pulled_EV,0.7,0.7748,1.42,0.8925,1.233,0.5169,2.128
876,not_pulled_EV,0.85,0.7969,1.38,0.913,1.205,0.5456,2.016
876,not_pulled_PP,0.25,0.6847,1.606,0.8185,1.344,0.3976,2.767
876,not_pulled_PP,0.4,0.7137,1.541,0.8457,1.301,0.4327,2.542
876,not_pulled_PP,0.55,0.7392,1.488,0.8695,1.265,0.4644,2.369
876,not_pulled_PP,0.7,0.7634,1.441,0.8919,1.233,0.4941,2.226
876,not_pulled_PP,0.85,0.7858,1.4,0.9126,1.205,0.5232,2.103
876,pulled,0.25,0.9901,1.111,0.9996,1.1,0.8433,1.304
876,pulled,0.4,0.9901,1.111,0.9996,1.1,0.8433,1.304
876,pulled,0.55,0.9901,1.111,0.9996,1.1,0.8433,1.304
876,pulled,0.7,0.9901,1.111,0.9996,1.1,0.8433,1.304
876,pulled,0.85,0.9901,1.111,0.9996,1.1,0.8433,1.304
875,not_pulled_EV,0.25,0.6964,1.579,0.8192,1.343,0.4206,2.615
875,not_pulled_EV,0.4,0.7249,1.517,0.846,1.3,0.4551,2.417
875,not_pulled_EV,0.55,0.7505,1.466,0.8699,1.264,0.4869,2.259
875,not_pulled_EV,0.7,0.7745,1.42,0.8923,1.233,0.517,2.128
875,not_pulled_EV,0.85,0.7968,1.381,0.9128,1.205,0.5457,2.016
875,not_pulled_PP,0.25,0.6844,1.607,0.8182,1.344,0.3975,2.767
875,not_pulled_PP,0.4,0.7134,1.542,0.8454,1.301,0.4327,2.542
875,not_pulled_PP,0.55,0.739,1.488,0.8693,1.265,0.4644,2.369
875,not_pulled_PP,0.7,0.7632,1.441,0.8917,1.234,0.4941,2.226
875,not_pulled_PP,0.85,0.7856,1.4,0.9125,1.205,0.5233,2.102
875,pulled,0.25,0.99,1.111,0.9996,1.1,0.8433,1.304
875,pulled,0.4,0.99,1.111,0.9996,1.1,0.8433,1.304
875,pulled,0.55,0.99,1.111,0.9996,1.1,0.8433,1.304
875,pulled,0.7,0.99,1.111,0.9996,1.1,0.8433,1.304
875,pulled,0.85,0.99,1.111,0.9996,1.1,0.8433,1.304
874,not_pulled_EV,0.25,0.6961,1.58,0.8188,1.343,0.4206,2.615
874,not_pulled_EV,0.4,0.7246,1.518,0.8458,1.301,0.4552,2.417
874,not_pulled_EV,0.55,0.7503,1.466,0.8697,1.265,0.4869,2.259
874,not_pulled_EV,0.7,0.7743,1.421,0.8921,1.233,0.517,2.128
874,not_pulled_EV,0.85,0.7966,1.381,0.9127,1.205,0.5459,2.015
874,not_pulled_PP,0.25,0.6841,1.608,0.8179,1.345,0.3975,2.767
874,not_pulled_PP,0.4,0.7131,1.543,0.8451,1.302,0.4327,2.542
874,not_pulled_PP,0.55,0.7388,1.489,0.8691,1.266,0.4644,2.369
874,not_pulled_PP,0.7,0.763,1.442,0.8915,1.234,0.4941,2.226
874,not_pulled_PP,0.85,0.7855,1.4,0.9124,1.206,0.5234,2.102
874,pulled,0.25,0.99,1.111,0.9996,1.1,0.8432,1.305
874,pulled,0.4,0.99,1.111,0.9996,1.1,0.8432,1.305
874,pulled,0.55,0.99,1.111,0.9996,1.1,0.8432,1.305
874,pulled,0.7,0.99,1.111,0.9996,1.1,0.8432,1.305
874,pulled,0.85,0.99,1.111,0.9996,1.1,0.8432,1.305
873,not_pulled_EV,0.25,0.6958,1.581,0.8185,1.344,0.4206,2.615
873,not_pulled_EV,0.4,0.7243,1.519,0.8455,1.301,0.4552,2.416
873,not_pulled_EV,0.55,0.7501,1.466,0.8695,1.265,0.487,2.259
873,not_pulled_EV,0.7,0.7741,1.421,0.8919,1.233,0.5171,2.127
873,not_pulled_EV,0.85,0.7965,1.381,0.9126,1.205,0.546,2.015
873,not_pulled_PP,0.25,0.6838,1.609,0.8175,1.346,0.3974,2.768
873,not_pulled_PP,0.4,0.7128,1.543,0.8448,1.302,0.4327,2.542
873,not_pulled_PP,0.55,0.7386,1.489,0.8689,1.266,0.4644,2.369
873,not_pulled_PP,0.7,0.7628,1.442,0.8913,1.234,0.4941,2.226
873,not_pulled_PP,0.85,0.7854,1.401,0.9123,1.206,0.5235,2.101
873,pulled,0.25,0.99,1.111,0.9996,1.1,0.8431,1.305
873,pulled,0.4,0.99,1.111,0.9996,1.1,0.8431,1.305
873,pulled,0.55,0.99,1.111,0.9996,1.1,0.8431,1.305
873,pulled,0.7,0.99,1.111,0.9996,1.1,0.8431,1.305
873,pulled,0.85,0.99,1.111,0.9996,1.1,0.8431,1.305
872,not_pulled_EV,0.25,0.6955,1.582,0.8182,1.344,0.4206,2.615
872,not_pulled_EV,0.4,0.7241,1.519,0.8452,1.301,0.4553,2.416
872,not_pulled_EV,0.55,0.7499,1.467,0.8693,1.265,0.4871,2.258
872,not_pulled_EV,0.7,0.7739,1.421,0.8917,1.234,0.5171,2.127
872,not_pulled_EV,0.85,0.7964,1.381,0.9125,1.205,0.5462,2.014
872,not_pulled_PP,0.25,0.6835,1.609,0.8172,1.346,0.3974,2.768
872,not_pulled_PP,0.4,0.7125,1.544,0.8445,1.303,0.4327,2.542
872,not_pulled_PP,0.55,0.7384,1.49,0.8686,1.266,0.4644,2.369
872,not_pulled_PP,0.7,0.7625,1.443,0.8911,1.234,0.4941,2.226
872,not_pulled_PP,0.85,0.7852,1.401,0.9121,1.206,0.5237,2.101
872,pulled,0.25,0.9899,1.111,0.9996,1.1,0.843,1.305
872,pulled,0.4,0.9899,1.111,0.9996,1.1,0.843,1.305
872,pulled,0.55,0.9899,1.111,0.9996,1.1,0.843,1.305
872,pulled,0.7,0.9899,1.111,0.9996,1.1,0.843,1.305
872,pulled,0.85,0.9899,1.111,0.9996,1.1,0.843,1.305
871,not_pulled_EV,0.25,0.6952,1.582,0.8178,1.345,0.4206,2.615
871,not_pulled_EV,0.4,0.7238,1.52,0.8449,1.302,0.4553,2.416
871,not_pulled_EV,0.55,0.7497,1.467,0.8691,1.266,0.4871,2.258
871,not_pulled_EV,0.7,0.7737,1.422,0.8915,1.234,0.5171,2.127
871,not_pulled_EV,0.85,0.7963,1.381,0.9124,1.206,0.5463,2.014
871,not_pulled_PP,0.25,0.6832,1.61,0.8168,1.347,0.3973,2.768
871,not_pulled_PP,0.4,0.7122,1.544,0.8442,1.303,0.4327,2.542
871,not_pulled_PP,0.55,0.7382,1.49,0.8684,1.267,0.4644,2.368
871,not_pulled_PP,0.7,0.7623,1.443,0.8909,1.235,0.4941,2.226
871,not_pulled_PP,0.85,0.7851,1.401,0.912,1.206,0.5238,2.1
871,pulled,0.25,0.9899,1.111,0.9996,1.1,0.843,1.305
871,pulled,0.4,0.9899,1.111,0.9996,1.1,0.843,1.305
871,pulled,0.55,0.9899,1.111,0.9996,1.1,0.843,1.305
871,pulled,0.7,0.9899,1.111,0.9996,1.1,0.843,1.305
871,pulled,0.85,0.9899,1.111,0.9996,1.1,0.843,1.305
870,not_pulled_EV,0.25,0.6948,1.583,0.8175,1.346,0.4206,2.615
870,not_pulled_EV,0.4,0.7235,1.52,0.8447,1.302,0.4554,2.416
870,not_pulled_EV,0.55,0.7495,1.468,0.8689,1.266,0.4872,2.258
870,not_pulled_EV,0.7,0.7735,1.422,0.8912,1.234,0.5172,2.127
870,not_pulled_EV,0.85,0.7962,1.382,0.9123,1.206,0.5465,2.013
870,not_pulled_PP,0.25,0.6828,1.611,0.8165,1.347,0.3973,2.769
870,not_pulled_PP,0.4,0.7119,1.545,0.8439,1.303,0.4326,2.542
870,not_pulled_PP,0.55,0.738,1.49,0.8682,1.267,0.4645,2.368
870,not_pulled_PP,0.7,0.7621,1.443,0.8906,1.235,0.4941,2.226
870,not_pulled_PP,0.85,0.785,1.401,0.9119,1.206,0.5239,2.1
870,pulled,0.25,0.9899,1.111,0.9996,1.1,0.8429,1.305
870,pulled,0.4,0.9899,1.111,0.9996,1.1,0.8429,1.305
870,pulled,0.55,0.9899,1.111,0.9996,1.1,0.8429,1.305
870,pulled,0.7,0.9899,1.111,0.9996,1.1,0.8429,1.305
870,pulled,0.85,0.9899,1.111,0.9996,1.1,0.8429,1.305
869,not_pulled_EV,0.25,0.6945,1.584,0.8172,1.346,0.4206,2.615
869,not_pulled_EV,0.4,0.7232,1.521,0.8444,1.303,0.4554,2.415
869,not_pulled_EV,0.55,0.7494,1.468,0.8686,1.266,0.4873,2.257
869,not_pulled_EV,0.7,0.7733,1.422,0.891,1.235,0.5173,2.127
869,not_pulled_EV,0.85,0.796,1.382,0.9122,1.206,0.5466,2.012
869,not_pulled_PP,0.25,0.6825,1.612,0.8162,1.348,0.3972,2.769
869,not_pulled_PP,0.4,0.7117,1.546,0.8437,1.304,0.4326,2.543
869,not_pulled_PP,0.55,0.7379,1.491,0.868,1.267,0.4645,2.368
869,not_pulled_PP,0.7,0.7619,1.444,0.8904,1.235,0.4942,2.226
869,not_pulled_PP,0.85,0.7848,1.402,0.9118,1.206,0.524,2.099
869,pulled,0.25,0.9898,1.111,0.9995,1.101,0.8428,1.305
869,pulled,0.4,0.9898,1.111,0.9995,1.101,0.8428,1.305
869,pulled,0.55,0.9898,1.111,0.9995,1.101,0.8428,1.305
869,pulled,0.7,0.9898,1.111,0.9995,1.101,0.8428,1.305
869,pulled,0.85,0.9898,1.111,0.9995,1.101,0.8428,1.305
868,not_pulled_EV,0.25,0.6942,1.585,0.8168,1.347,0.4206,2.615
868,not_pulled_EV,0.4,0.7229,1.522,0.8441,1.303,0.4554,2.415
868,not_pulled_EV,0.55,0.7492,1.468,0.8684,1.267,0.4873,2.257
868,not_pulled_EV,0.7,0.7731,1.423,0.8908,1.235,0.5173,2.126
868,not_pulled_EV,0.85,0.7959,1.382,0.9121,1.206,0.5467,2.012
868,not_pulled_PP,0.25,0.6822,1.612,0.8158,1.348,0.3972,2.769
868,not_pulled_PP,0.4,0.7114,1.546,0.8434,1.304,0.4326,2.543
868,not_pulled_PP,0.55,0.7377,1.491,0.8678,1.268,0.4645,2.368
868,not_pulled_PP,0.7,0.7617,1.444,0.8902,1.236,0.4942,2.226
868,not_pulled_PP,0.85,0.7847,1.402,0.9117,1.207,0.5241,2.099
868,pulled,0.25,0.9898,1.111,0.9995,1.101,0.8428,1.305
868,pulled,0.4,0.9898,1.111,0.9995,1.101,0.8428,1.305
868,pulled,0.55,0.9898,1.111,0.9995,1.101,0.8428,1.305
868,pulled,0.7,0.9898,1.111,0.9995,1.101,0.8428,1.305
868,pulled,0.85,0.9898,1.111,0.9995,1.101,0.8428,1.305
867,not_pulled_EV,0.25,0.6939,1.585,0.8165,1.347,0.4206,2.615
867,not_pulled_EV,0.4,0.7227,1.522,0.8438,1.304,0.4555,2.415
867,not_pulled_EV,0.55,0.749,1.469,0.8682,1.267,0.4874,2.257
867,not_pulled_EV,0.7,0.7729,1.423,0.8906,1.235,0.5174,2.126
867,not_pulled_EV,0.85,0.7958,1.382,0.912,1.206,0.5469,2.011
867,not_pulled_PP,0.25,0.6819,1.613,0.8155,1.349,0.3972,2.77
867,not_pulled_PP,0.4,0.7111,1.547,0.8431,1.305,0.4326,2.543
867,not_pulled_PP,0.55,0.7375,1.492,0.8675,1.268,0.4645,2.368
867,not_pulled_PP,0.7,0.7614,1.445,0.89,1.236,0.4942,2.226
867,not_pulled_PP,0.85,0.7845,1.402,0.9115,1.207,0.5243,2.098
867,pulled,0.25,0.9897,1.111,0.9995,1.101,0.8427,1.305
867,pulled,0.4,0.9897,1.111,0.9995,1.101,0.8427,1.305
867,pulled,0.55,0.9897,1.111,0.9995,1.101,0.8427,1.305
867,pulled,0.7,0.9897,1.111,0.9995,1.101,0.8427,1.305
867,pulled,0.85,0.9897,1.111,0.9995,1.101,0.8427,1.305
866,not_pulled_EV,0.25,0.6936,1.586,0.8162,1.348,0.4206,2.615
866,not_pulled_EV,0.4,0.7224,1.523,0.8436,1.304,0.4555,2.415
866,not_pulled_EV,0.55,0.7488,1.469,0.868,1.267,0.4875,2.257
866,not_pulled_EV,0.7,0.7727,1.424,0.8904,1.235,0.5174,2.126
866,not_pulled_EV,0.85,0.7957,1.383,0.9119,1.206,0.547,2.011
866,not_pulled_PP,0.25,0.6816,1.614,0.8151,1.349,0.3971,2.77
866,not_pulled_PP,0.4,0.7108,1.548,0.8428,1.305,0.4326,2.543
866,not_pulled_PP,0.55,0.7373,1.492,0.8673,1.268,0.4645,2.368
866,not_pulled_PP,0.7,0.7612,1.445,0.8898,1.236,0.4942,2.226
866,not_pulled_PP,0.85,0.7844,1.402,0.9114,1.207,0.5244,2.098
866,pulled,0.25,0.9897,1.111,0.9995,1.101,0.8426,1.305
866,pulled,0.4,0.9897,1.111,0.9995,1.101,0.8426,1.305
866,pulled,0.55,0.9897,1.111,0.9995,1.101,0.8426,1.305
866,pulled,0.7,0.9897,1.111,0.9995,1.101,0.8426,1.305
866,pulled,0.85,0.9897,1.111,0.9995,1.101,0.8426,1.305
865,not_pulled_EV,0.25,0.6933,1.587,0.8158,1.348,0.4206,2.615
865,not_pulled_EV,0.4,0.7221,1.523,0.8433,1.304,0.4556,2.415
865,not_pulled_EV,0.55,0.7486,1.469,0.8678,1.268,0.4875,2.256
865,not_pulled_EV,0.7,0.7724,1.424,0.8902,1.236,0.5175,2.126
865,not_pulled_EV,0.85,0.7955,1.383,0.9118,1.206,0.5472,2.01
865,not_pulled_PP,0.25,0.6813,1.615,0.8148,1.35,0.3971,2.77
865,not_pulled_PP,0.4,0.7105,1.548,0.8425,1.306,0.4326,2.543
865,not_pulled_PP,0.55,0.7371,1.492,0.8671,1.269,0.4645,2.368
865,not_pulled_PP,0.7,0.761,1.445,0.8896,1.237,0.4942,2.226
865,not_pulled_PP,0.85,0.7843,1.403,0.9113,1.207,0.5245,2.097
865,pulled,0.25,0.9897,1.111,0.9995,1.101,0.8425,1.306
865,pulled,0.4,0.9897,1.111,0.9995,1.101,0.8425,1.306
865,pulled,0.55,0.9897,1.111,0.9995,1.101,0.8425,1.306
865,pulled,0.7,0.9897,1.111,0.9995,1.101,0.8425,1.306
865,pulled,0.85,0.9897,1.111,0.9995,1.101,0.8425,1.306
864,not_pulled_EV,0.25,0.693,1.587,0.8155,1.349,0.4206,2.615
864,not_pulled_EV,0.4,0.7218,1.524,0.843,1.305,0.4556,2.414
864,not_pulled_EV,0.55,0.7484,1.47,0.8676,1.268,0.4876,2.256
864,not_pulled_EV,0.7,0.7722,1.424,0.89,1.236,0.5175,2.126
864,not_pulled_EV,0.85,0.7954,1.383,0.9116,1.207,0.5473,2.01
864,not_pulled_PP,0.25,0.681,1.615,0.8145,1.351,0.397,2.771
864,not_pulled_PP,0.4,0.7102,1.549,0.8422,1.306,0.4326,2.543
864,not_pulled_PP,0.55,0.7369,1.493,0.8669,1.269,0.4645,2.368
864,not_pulled_PP,0.7,0.7608,1.446,0.8894,1.237,0.4942,2.226
864,not_pulled_PP,0.85,0.7841,1.403,0.9112,1.207,0.5246,2.097
864,pulled,0.25,0.9896,1.112,0.9995,1.101,0.8425,1.306
864,pulled,0.4,0.9896,1.112,0.9995,1.101,0.8425,1.306
864,pulled,0.55,0.9896,1.112,0.9995,1.101,0.8425,1.306
864,pulled,0.7,0.9896,1.112,0.9995,1.101,0.8425,1.306
864,pulled,0.85,0.9896,1.112,0.9995,1.101,0.8425,1.306
863,not_pulled_EV,0.25,0.6926,1.588,0.8152,1.349,0.4206,2.615
863,not_pulled_EV,0.4,0.7215,1.525,0.8427,1.305,0.4557,2.414
863,not_pulled_EV,0.55,0.7482,1.47,0.8673,1.268,0.4877,2.256
863,not_pulled_EV,0.7,0.772,1.425,0.8898,1.236,0.5176,2.125
863,not_pulled_EV,0.85,0.7953,1.383,0.9115,1.207,0.5475,2.009
863,not_pulled_PP,0.25,0.6806,1.616,0.8141,1.351,0.3969,2.771
863,not_pulled_PP,0.4,0.71,1.549,0.842,1.306,0.4326,2.543
863,not_pulled_PP,0.55,0.7367,1.493,0.8667,1.269,0.4646,2.368
863,not_pulled_PP,0.7,0.7606,1.446,0.8891,1.237,0.4942,2.226
863,not_pulled_PP,0.85,0.784,1.403,0.9111,1.207,0.5247,2.096
863,pulled,0.25,0.9896,1.112,0.9995,1.101,0.8424,1.306
863,pulled,0.4,0.9896,1.112,0.9995,1.101,0.8424,1.306
863,pulled,0.55,0.9896,1.112,0.9995,1.101,0.8424,1.306
863,pulled,0.7,0.9896,1.112,0.9995,1.101,0.8424,1.306
863,pulled,0.85,0.9896,1.112,0.9995,1.101,0.8424,1.306
862,not_pulled_EV,0.25,0.6923,1.589,0.8149,1.35,0.4206,2.615
862,not_pulled_EV,0.4,0.7213,1.525,0.8425,1.306,0.4557,2.414
862,not_pulled_EV,0.55,0.748,1.471,0.8671,1.269,0.4878,2.255
862,not_pulled_EV,0.7,0.7718,1.425,0.8896,1.236,0.5176,2.125
862,not_pulled_EV,0.85,0.7952,1.383,0.9114,1.207,0.5476,2.009
862,not_pulled_PP,0.25,0.6803,1.617,0.8138,1.352,0.3969,2.771
862,not_pulled_PP,0.4,0.7097,1.55,0.8417,1.307,0.4326,2.543
862,not_pulled_PP,0.55,0.7365,1.494,0.8664,1.27,0.4646,2.368
862,not_pulled_PP,0.7,0.7603,1.447,0.8889,1.237,0.4942,2.226
862,not_pulled_PP,0.85,0.7839,1.403,0.9109,1.208,0.5249,2.096
862,pulled,0.25,0.9896,1.112,0.9995,1.101,0.8423,1.306
862,pulled,0.4,0.9896,1.112,0.9995,1.101,0.8423,1.306
862,pulled,0.55,0.9896,1.112,0.9995,1.101,0.8423,1.306
862,pulled,0.7,0.9896,1.112,0.9995,1.101,0.8423,1.306
862,pulled,0.85,0.9896,1.112,0.9995,1.101,0.8423,1.306
861,not_pulled_EV,0.25,0.692,1.59,0.8145,1.35,0.4206,2.615
861,not_pulled_EV,0.4,0.721,1.526,0.8422,1.306,0.4558,2.414
861,not_pulled_EV,0.55,0.7478,1.471,0.8669,1.269,0.4878,2.255
861,not_pulled_EV,0.7,0.7716,1.426,0.8894,1.237,0.5177,2.125
861,not_pulled_EV,0.85,0.795,1.384,0.9113,1.207,0.5478,2.008
861,not_pulled_PP,0.25,0.68,1.618,0.8134,1.352,0.3968,2.772
861,not_pulled_PP,0.4,0.7094,1.551,0.8414,1.307,0.4326,2.543
861,not_pulled_PP,0.55,0.7363,1.494,0.8662,1.27,0.4646,2.368
861,not_pulled_PP,0.7,0.7601,1.447,0.8887,1.238,0.4942,2.226
861,not_pulled_PP,0.85,0.7837,1.404,0.9108,1.208,0.525,2.095
861,pulled,0.25,0.9895,1.112,0.9995,1.101,0.8423,1.306
861,pulled,0.4,0.9895,1.112,0.9995,1.101,0.8423,1.306
861,pulled,0.55,0.9895,1.112,0.9995,1.101,0.8423,1.306
861,pulled,0.7,0.9895,1.112,0.9995,1.101,0.8423,1.306
861,pulled,0.85,0.9895,1.112,0.9995,1.101,0.8423,1.306
860,not_pulled_EV,0.25,0.6917,1.59,0.8142,1.351,0.4206,2.615
860,not_pulled_EV,0.4,0.7207,1.526,0.8419,1.307,0.4558,2.413
860,not_pulled_EV,0.55,0.7476,1.471,0.8667,1.269,0.4879,2.255
860,not_pulled_EV,0.7,0.7714,1.426,0.8892,1.237,0.5177,2.125
860,not_pulled_EV,0.85,0.7949,1.384,0.9112,1.207,0.5479,2.008
860,not_pulled_PP,0.25,0.6797,1.618,0.8131,1.353,0.3968,2.772
860,not_pulled_PP,0.4,0.7091,1.551,0.8411,1.308,0.4326,2.543
860,not_pulled_PP,0.55,0.7361,1.494,0.866,1.27,0.4646,2.368
860,not_pulled_PP,0.7,0.7599,1.448,0.8885,1.238,0.4942,2.226
860,not_pulled_PP,0.85,0.7836,1.404,0.9107,1.208,0.5251,2.095
860,pulled,0.25,0.9895,1.112,0.9995,1.101,0.8422,1.306
860,pulled,0.4,0.9895,1.112,0.9995,1.101,0.8422,1.306
860,pulled,0.55,0.9895,1.112,0.9995,1.101,0.8422,1.306
860,pulled,0.7,0.9895,1.112,0.9995,1.101,0.8422,1.306
860,pulled,0.85,0.9895,1.112,0.9995,1.101,0.8422,1.306
859,not_pulled_EV,0.25,0.6913,1.591,0.8139,1.352,0.4205,2.616
859,not_pulled_EV,0.4,0.7204,1.527,0.8416,1.307,0.4558,2.414
859,not_pulled_EV,0.55,0.7473,1.472,0.8665,1.27,0.4879,2.255
859,not_pulled_EV,0.7,0.7711,1.426,0.889,1.237,0.5177,2.125
859,not_pulled_EV,0.85,0.7946,1.384,0.911,1.208,0.5479,2.008
859,not_pulled_PP,0.25,0.6793,1.619,0.8128,1.353,0.3968,2.772
859,not_pulled_PP,0.4,0.7088,1.552,0.8408,1.308,0.4326,2.543
859,not_pulled_PP,0.55,0.7358,1.495,0.8658,1.271,0.4646,2.368
859,not_pulled_PP,0.7,0.7596,1.448,0.8883,1.238,0.4942,2.226
859,not_pulled_PP,0.85,0.7833,1.404,0.9105,1.208,0.5251,2.095
859,pulled,0.25,0.9895,1.112,0.9995,1.101,0.8422,1.306
859,pulled,0.4,0.9895,1.112,0.9995,1.101,0.8422,1.306
859,pulled,0.55,0.9895,1.112,0.9995,1.101,0.8422,1.306
859,pulled,0.7,0.9895,1.112,0.9995,1.101,0.8422,1.306
859,pulled,0.85,0.9895,1.112,0.9995,1.101,0.8422,1.306
858,not_pulled_EV,0.25,0.6909,1.592,0.8136,1.352,0.4205,2.616
858,not_pulled_EV,0.4,0.72,1.528,0.8414,1.307,0.4557,2.414
858,not_pulled_EV,0.55,0.747,1.473,0.8662,1.27,0.4879,2.255
858,not_pulled_EV,0.7,0.7709,1.427,0.8888,1.238,0.5177,2.125
858,not_pulled_EV,0.85,0.7943,1.385,0.9107,1.208,0.5479,2.008
858,not_pulled_PP,0.25,0.6789,1.62,0.8125,1.354,0.3967,2.773
858,not_pulled_PP,0.4,0.7084,1.553,0.8406,1.309,0.4326,2.543
858,not_pulled_PP,0.55,0.7355,1.496,0.8656,1.271,0.4646,2.368
858,not_pulled_PP,0.7,0.7594,1.449,0.8882,1.239,0.4943,2.226
858,not_pulled_PP,0.85,0.783,1.405,0.9103,1.208,0.525,2.095
858,pulled,0.25,0.9895,1.112,0.9995,1.101,0.8421,1.306
858,pulled,0.4,0.9895,1.112,0.9995,1.101,0.8421,1.306
858,pulled,0.55,0.9895,1.112,0.9995,1.101,0.8421,1.306
858,pulled,0.7,0.9895,1.112,0.9995,1.101,0.8421,1.306
858,pulled,0.85,0.9895,1.112,0.9995,1.101,0.8421,1.306
857,not_pulled_EV,0.25,0.6906,1.593,0.8132,1.353,0.4204,2.616
857,not_pulled_EV,0.4,0.7197,1.528,0.8411,1.308,0.4557,2.414
857,not_pulled_EV,0.55,0.7467,1.473,0.866,1.27,0.4878,2.255
857,not_pulled_EV,0.7,0.7706,1.427,0.8886,1.238,0.5178,2.125
857,not_pulled_EV,0.85,0.794,1.385,0.9105,1.208,0.5478,2.008
857,not_pulled_PP,0.25,0.6785,1.621,0.8122,1.354,0.3967,2.773
857,not_pulled_PP,0.4,0.7081,1.553,0.8403,1.309,0.4325,2.543
857,not_pulled_PP,0.55,0.7351,1.496,0.8654,1.271,0.4646,2.368
857,not_pulled_PP,0.7,0.7591,1.449,0.888,1.239,0.4943,2.225
857,not_pulled_PP,0.85,0.7827,1.405,0.9101,1.209,0.525,2.095
857,pulled,0.25,0.9894,1.112,0.9995,1.101,0.8421,1.306
857,pulled,0.4,0.9894,1.112,0.9995,1.101,0.8421,1.306
857,pulled,0.55,0.9894,1.112,0.9995,1.101,0.8421,1.306
857,pulled,0.7,0.9894,1.112,0.9995,1.101,0.8421,1.306
857,pulled,0.85,0.9894,1.112,0.9995,1.101,0.8421,1.306
856,not_pulled_EV,0.25,0.6902,1.594,0.8129,1.353,0.4204,2.617
856,not_pulled_EV,0.4,0.7194,1.529,0.8408,1.308,0.4556,2.414
856,not_pulled_EV,0.55,0.7464,1.474,0.8658,1.271,0.4878,2.255
856,not_pulled_EV,0.7,0.7703,1.428,0.8885,1.238,0.5178,2.124
856,not_pulled_EV,0.85,0.7937,1.386,0.9103,1.208,0.5478,2.008
856,not_pulled_PP,0.25,0.6781,1.622,0.8119,1.355,0.3966,2.773
856,not_pulled_PP,0.4,0.7078,1.554,0.8401,1.309,0.4325,2.543
856,not_pulled_PP,0.55,0.7348,1.497,0.8652,1.271,0.4646,2.368
856,not_pulled_PP,0.7,0.7588,1.45,0.8878,1.239,0.4943,2.225
856,not_pulled_PP,0.85,0.7824,1.406,0.9098,1.209,0.525,2.095
856,pulled,0.25,0.9894,1.112,0.9995,1.101,0.842,1.306
856,pulled,0.4,0.9894,1.112,0.9995,1.101,0.842,1.306
856,pulled,0.55,0.9894,1.112,0.9995,1.101,0.842,1.306
856,pulled,0.7,0.9894,1.112,0.9995,1.101,0.842,1.306
856,pulled,0.85,0.9894,1.112,0.9995,1.101,0.842,1.306
855,not_pulled_EV,0.25,0.6898,1.595,0.8126,1.354,0.4203,2.617
855,not_pulled_EV,0.4,0.719,1.53,0.8405,1.309,0.4556,2.415
855,not_pulled_EV,0.55,0.746,1.474,0.8656,1.271,0.4878,2.255
855,not_pulled_EV,0.7,0.7701,1.428,0.8883,1.238,0.5178,2.124
855,not_pulled_EV,0.85,0.7934,1.386,0.9101,1.209,0.5478,2.008
855,not_pulled_PP,0.25,0.6777,1.623,0.8115,1.355,0.3966,2.774
855,not_pulled_PP,0.4,0.7075,1.555,0.8398,1.31,0.4325,2.543
855,not_pulled_PP,0.55,0.7345,1.498,0.8649,1.272,0.4646,2.368
855,not_pulled_PP,0.7,0.7586,1.45,0.8877,1.239,0.4944,2.225
855,not_pulled_PP,0.85,0.7821,1.406,0.9096,1.209,0.5249,2.096
855,pulled,0.25,0.9894,1.112,0.9995,1.101,0.842,1.306
855,pulled,0.4,0.9894,1.112,0.9995,1.101,0.842,1.306
855,pulled,0.55,0.9894,1.112,0.9995,1.101,0.842,1.306
855,pulled,0.7,0.9894,1.112,0.9995,1.101,0.842,1.306
855,pulled,0.85,0.9894,1.112,0.9995,1.101,0.842,1.306
854,not_pulled_EV,0.25,0.6894,1.596,0.8123,1.354,0.4203,2.617
854,not_pulled_EV,0.4,0.7187,1.53,0.8402,1.309,0.4555,2.415
854,not_pulled_EV,0.55,0.7457,1.475,0.8654,1.271,0.4878,2.255
854,not_pulled_EV,0.7,0.7698,1.429,0.8881,1.239,0.5178,2.124
854,not_pulled_EV,0.85,0.7931,1.387,0.9098,1.209,0.5478,2.008
