R,state,tier,P_leader_ge1_prob,P_leader_ge1_line10,P_total_ge1_prob,P_total_ge1_line10,P_margin_ge4_prob,P_margin_ge4_line10
877,not_pulled_EV,0.55,0.7199,1.528,0.8584,1.281,0.4673,2.354
877,not_pulled_EV,0.7,0.744,1.479,0.8822,1.247,0.4962,2.217
877,not_pulled_EV,0.85,0.7664,1.435,0.9046,1.216,0.525,2.095
877,not_pulled_PP,0.25,0.6613,1.663,0.8126,1.354,0.3823,2.878
877,not_pulled_PP,0.4,0.6875,1.6,0.8387,1.312,0.4141,2.656
877,not_pulled_PP,0.55,0.7122,1.545,0.8627,1.275,0.443,2.483
877,not_pulled_PP,0.7,0.7352,1.496,0.8856,1.242,0.4712,2.334
877,not_pulled_PP,0.85,0.7572,1.453,0.9076,1.212,0.5002,2.199
877,pulled,0.25,0.9673,1.137,0.9928,1.108,0.7913,1.39
877,pulled,0.4,0.9673,1.137,0.9928,1.108,0.7913,1.39
877,pulled,0.55,0.9673,1.137,0.9928,1.108,0.7913,1.39
877,pulled,0.7,0.9673,1.137,0.9928,1.108,0.7913,1.39
877,pulled,0.85,0.9673,1.137,0.9929,1.108,0.7914,1.39
876,not_pulled_EV,0.25,0.6669,1.649,0.8058,1.365,0.4049,2.717
876,not_pulled_EV,0.4,0.6941,1.585,0.833,1.321,0.4372,2.516
876,not_pulled_EV,0.55,0.7197,1.528,0.8581,1.282,0.4673,2.354
876,not_pulled_EV,0.7,0.7438,1.479,0.882,1.247,0.4963,2.216
876,not_pulled_EV,0.85,0.7662,1.436,0.9044,1.216,0.5252,2.095
876,not_pulled_PP,0.25,0.6609,1.664,0.8122,1.354,0.3822,2.878
876,not_pulled_PP,0.4,0.6872,1.601,0.8383,1.312,0.4141,2.656
876,not_pulled_PP,0.55,0.7119,1.545,0.8624,1.275,0.4431,2.483
876,not_pulled_PP,0.7,0.735,1.497,0.8854,1.242,0.4713,2.334
876,not_pulled_PP,0.85,0.757,1.453,0.9075,1.212,0.5003,2.199
876,pulled,0.25,0.9672,1.137,0.9928,1.108,0.7912,1.39
876,pulled,0.4,0.9672,1.137,0.9928,1.108,0.7912,1.39
876,pulled,0.55,0.9672,1.137,0.9928,1.108,0.7912,1.39
876,pulled,0.7,0.9672,1.137,0.9928,1.108,0.7912,1.39
876,pulled,0.85,0.9672,1.137,0.9929,1.108,0.7913,1.39
875,not_pulled_EV,0.25,0.6665,1.65,0.8054,1.366,0.4048,2.718
875,not_pulled_EV,0.4,0.6937,1.586,0.8326,1.321,0.4372,2.516
875,not_pulled_EV,0.55,0.7194,1.529,0.8578,1.282,0.4674,2.353
875,not_pulled_EV,0.7,0.7436,1.479,0.8818,1.247,0.4964,2.216
875,not_pulled_EV,0.85,0.766,1.436,0.9043,1.216,0.5253,2.094
875,not_pulled_PP,0.25,0.6606,1.665,0.8119,1.355,0.3821,2.879
875,not_pulled_PP,0.4,0.6868,1.602,0.838,1.313,0.4141,2.656
875,not_pulled_PP,0.55,0.7116,1.546,0.8622,1.276,0.4431,2.482
875,not_pulled_PP,0.7,0.7348,1.497,0.8852,1.243,0.4714,2.333
875,not_pulled_PP,0.85,0.7569,1.453,0.9074,1.212,0.5004,2.198
875,pulled,0.25,0.9672,1.137,0.9928,1.108,0.7912,1.39
875,pulled,0.4,0.9672,1.137,0.9928,1.108,0.7912,1.39
875,pulled,0.55,0.9672,1.137,0.9928,1.108,0.7912,1.39
875,pulled,0.7,0.9672,1.137,0.9928,1.108,0.7912,1.39
875,pulled,0.85,0.9672,1.137,0.9928,1.108,0.7913,1.39
874,not_pulled_EV,0.25,0.6661,1.651,0.805,1.366,0.4047,2.718
874,not_pulled_EV,0.4,0.6934,1.586,0.8323,1.322,0.4372,2.516
874,not_pulled_EV,0.55,0.7191,1.53,0.8576,1.283,0.4675,2.353
874,not_pulled_EV,0.7,0.7434,1.48,0.8816,1.248,0.4965,2.215
874,not_pulled_EV,0.85,0.7659,1.436,0.9042,1.217,0.5255,2.093
874,not_pulled_PP,0.25,0.6602,1.666,0.8115,1.355,0.3819,2.88
874,not_pulled_PP,0.4,0.6865,1.602,0.8377,1.313,0.4141,2.656
874,not_pulled_PP,0.55,0.7113,1.546,0.8619,1.276,0.4432,2.482
874,not_pulled_PP,0.7,0.7345,1.498,0.8851,1.243,0.4715,2.333
874,not_pulled_PP,0.85,0.7567,1.454,0.9073,1.212,0.5005,2.198
874,pulled,0.25,0.9671,1.137,0.9927,1.108,0.7911,1.39
874,pulled,0.4,0.9671,1.137,0.9927,1.108,0.7911,1.39
874,pulled,0.55,0.9671,1.137,0.9927,1.108,0.7911,1.39
874,pulled,0.7,0.9671,1.137,0.9927,1.108,0.7911,1.39
874,pulled,0.85,0.9671,1.137,0.9928,1.108,0.7912,1.39
873,not_pulled_EV,0.25,0.6657,1.652,0.8046,1.367,0.4046,2.719
873,not_pulled_EV,0.4,0.6931,1.587,0.832,1.322,0.4372,2.516
873,not_pulled_EV,0.55,0.7188,1.53,0.8573,1.283,0.4675,2.353
873,not_pulled_EV,0.7,0.7432,1.48,0.8814,1.248,0.4966,2.215
873,not_pulled_EV,0.85,0.7657,1.437,0.904,1.217,0.5256,2.093
873,not_pulled_PP,0.25,0.6598,1.667,0.8111,1.356,0.3818,2.881
873,not_pulled_PP,0.4,0.6862,1.603,0.8374,1.314,0.4141,2.657
873,not_pulled_PP,0.55,0.711,1.547,0.8617,1.277,0.4432,2.482
873,not_pulled_PP,0.7,0.7343,1.498,0.885,1.243,0.4716,2.332
873,not_pulled_PP,0.85,0.7565,1.454,0.9072,1.213,0.5006,2.198
873,pulled,0.25,0.967,1.137,0.9927,1.108,0.791,1.391
873,pulled,0.4,0.967,1.137,0.9927,1.108,0.791,1.391
873,pulled,0.55,0.967,1.137,0.9927,1.108,0.791,1.391
873,pulled,0.7,0.967,1.137,0.9927,1.108,0.791,1.391
873,pulled,0.85,0.967,1.137,0.9928,1.108,0.7911,1.39
872,not_pulled_EV,0.25,0.6653,1.653,0.8042,1.368,0.4045,2.719
872,not_pulled_EV,0.4,0.6927,1.588,0.8316,1.323,0.4372,2.516
872,not_pulled_EV,0.55,0.7185,1.531,0.857,1.284,0.4676,2.353
872,not_pulled_EV,0.7,0.743,1.481,0.8813,1.248,0.4968,2.214
872,not_pulled_EV,0.85,0.7655,1.437,0.9039,1.217,0.5258,2.092
872,not_pulled_PP,0.25,0.6595,1.668,0.8108,1.357,0.3817,2.882
872,not_pulled_PP,0.4,0.6858,1.604,0.8371,1.314,0.414,2.657
872,not_pulled_PP,0.55,0.7108,1.548,0.8614,1.277,0.4433,2.482
872,not_pulled_PP,0.7,0.7341,1.498,0.8848,1.243,0.4717,2.332
872,not_pulled_PP,0.85,0.7563,1.454,0.907,1.213,0.5007,2.197
872,pulled,0.25,0.967,1.138,0.9927,1.108,0.791,1.391
872,pulled,0.4,0.967,1.138,0.9927,1.108,0.791,1.391
872,pulled,0.55,0.967,1.138,0.9927,1.108,0.791,1.391
872,pulled,0.7,0.967,1.138,0.9927,1.108,0.791,1.391
872,pulled,0.85,0.967,1.138,0.9927,1.108,0.791,1.391
871,not_pulled_EV,0.25,0.6649,1.654,0.8038,1.368,0.4044,2.72
871,not_pulled_EV,0.4,0.6924,1.589,0.8313,1.323,0.4372,2.516
871,not_pulled_EV,0.55,0.7182,1.532,0.8567,1.284,0.4676,2.352
871,not_pulled_EV,0.7,0.7428,1.481,0.8811,1.248,0.4969,2.214
871,not_pulled_EV,0.85,0.7653,1.437,0.9037,1.217,0.5259,2.092
871,not_pulled_PP,0.25,0.6591,1.669,0.8104,1.357,0.3816,2.883
871,not_pulled_PP,0.4,0.6855,1.605,0.8368,1.315,0.414,2.657
871,not_pulled_PP,0.55,0.7105,1.548,0.8612,1.277,0.4433,2.481
871,not_pulled_PP,0.7,0.7339,1.499,0.8847,1.243,0.4718,2.331
871,not_pulled_PP,0.85,0.7561,1.455,0.9069,1.213,0.5008,2.197
871,pulled,0.25,0.9669,1.138,0.9926,1.108,0.7909,1.391
871,pulled,0.4,0.9669,1.138,0.9926,1.108,0.7909,1.391
871,pulled,0.55,0.9669,1.138,0.9926,1.108,0.7909,1.391
871,pulled,0.7,0.9669,1.138,0.9926,1.108,0.7909,1.391
871,pulled,0.85,0.9669,1.138,0.9927,1.108,0.791,1.391
870,not_pulled_EV,0.25,0.6645,1.655,0.8034,1.369,0.4043,2.72
870,not_pulled_EV,0.4,0.6921,1.589,0.831,1.324,0.4373,2.516
870,not_pulled_EV,0.55,0.7179,1.532,0.8564,1.284,0.4677,2.352
870,not_pulled_EV,0.7,0.7426,1.481,0.8809,1.249,0.497,2.213
870,not_pulled_EV,0.85,0.7651,1.438,0.9036,1.217,0.526,2.091
870,not_pulled_PP,0.25,0.6587,1.67,0.81,1.358,0.3815,2.883
870,not_pulled_PP,0.4,0.6851,1.605,0.8365,1.315,0.414,2.657
870,not_pulled_PP,0.55,0.7102,1.549,0.8609,1.278,0.4434,2.481
870,not_pulled_PP,0.7,0.7337,1.499,0.8845,1.244,0.4719,2.331
870,not_pulled_PP,0.85,0.7559,1.455,0.9068,1.213,0.5009,2.196
870,pulled,0.25,0.9668,1.138,0.9926,1.108,0.7909,1.391
870,pulled,0.4,0.9668,1.138,0.9926,1.108,0.7909,1.391
870,pulled,0.55,0.9668,1.138,0.9926,1.108,0.7909,1.391
870,pulled,0.7,0.9668,1.138,0.9926,1.108,0.7909,1.391
870,pulled,0.85,0.9668,1.138,0.9927,1.108,0.7909,1.391
869,not_pulled_EV,0.25,0.6642,1.656,0.803,1.37,0.4043,2.721
869,not_pulled_EV,0.4,0.6917,1.59,0.8306,1.324,0.4373,2.516
869,not_pulled_EV,0.55,0.7177,1.533,0.8562,1.285,0.4678,2.352
869,not_pulled_EV,0.7,0.7423,1.482,0.8807,1.249,0.4971,2.213
869,not_pulled_EV,0.85,0.765,1.438,0.9035,1.218,0.5262,2.09
869,not_pulled_PP,0.25,0.6584,1.671,0.8097,1.359,0.3814,2.884
869,not_pulled_PP,0.4,0.6848,1.606,0.8361,1.316,0.414,2.657
869,not_pulled_PP,0.55,0.7099,1.549,0.8607,1.278,0.4434,2.481
869,not_pulled_PP,0.7,0.7335,1.5,0.8843,1.244,0.472,2.331
869,not_pulled_PP,0.85,0.7557,1.456,0.9067,1.213,0.5009,2.196
869,pulled,0.25,0.9668,1.138,0.9926,1.108,0.7908,1.391
869,pulled,0.4,0.9668,1.138,0.9926,1.108,0.7908,1.391
869,pulled,0.55,0.9668,1.138,0.9926,1.108,0.7908,1.391
869,pulled,0.7,0.9668,1.138,0.9926,1.108,0.7908,1.391
869,pulled,0.85,0.9668,1.138,0.9926,1.108,0.7908,1.391
868,not_pulled_EV,0.25,0.6638,1.657,0.8026,1.371,0.4042,2.722
868,not_pulled_EV,0.4,0.6914,1.591,0.8303,1.325,0.4373,2.516
868,not_pulled_EV,0.55,0.7174,1.533,0.8559,1.285,0.4678,2.351
868,not_pulled_EV,0.7,0.7421,1.482,0.8805,1.249,0.4972,2.212
868,not_pulled_EV,0.85,0.7648,1.438,0.9033,1.218,0.5263,2.09
868,not_pulled_PP,0.25,0.658,1.672,0.8093,1.359,0.3813,2.885
868,not_pulled_PP,0.4,0.6845,1.607,0.8358,1.316,0.414,2.657
868,not_pulled_PP,0.55,0.7096,1.55,0.8605,1.278,0.4434,2.481
868,not_pulled_PP,0.7,0.7333,1.5,0.8842,1.244,0.4721,2.33
868,not_pulled_PP,0.85,0.7555,1.456,0.9066,1.213,0.501,2.195
868,pulled,0.25,0.9667,1.138,0.9925,1.108,0.7907,1.391
868,pulled,0.4,0.9667,1.138,0.9925,1.108,0.7907,1.391
868,pulled,0.55,0.9667,1.138,0.9925,1.108,0.7907,1.391
868,pulled,0.7,0.9667,1.138,0.9925,1.108,0.7907,1.391
868,pulled,0.85,0.9667,1.138,0.9926,1.108,0.7908,1.391
867,not_pulled_EV,0.25,0.6634,1.658,0.8022,1.371,0.4041,2.722
867,not_pulled_EV,0.4,0.691,1.592,0.8299,1.325,0.4373,2.515
867,not_pulled_EV,0.55,0.7171,1.534,0.8556,1.286,0.4679,2.351
867,not_pulled_EV,0.7,0.7419,1.483,0.8804,1.249,0.4974,2.212
867,not_pulled_EV,0.85,0.7646,1.439,0.9032,1.218,0.5265,2.089
867,not_pulled_PP,0.25,0.6577,1.673,0.809,1.36,0.3812,2.886
867,not_pulled_PP,0.4,0.6841,1.608,0.8355,1.317,0.4139,2.657
867,not_pulled_PP,0.55,0.7094,1.551,0.8602,1.279,0.4435,2.48
867,not_pulled_PP,0.7,0.7331,1.501,0.8841,1.244,0.4722,2.33
867,not_pulled_PP,0.85,0.7553,1.456,0.9064,1.214,0.5011,2.195
867,pulled,0.25,0.9667,1.138,0.9925,1.108,0.7907,1.391
867,pulled,0.4,0.9667,1.138,0.9925,1.108,0.7907,1.391
867,pulled,0.55,0.9667,1.138,0.9925,1.108,0.7907,1.391
867,pulled,0.7,0.9667,1.138,0.9925,1.108,0.7907,1.391
867,pulled,0.85,0.9667,1.138,0.9925,1.108,0.7907,1.391
866,not_pulled_EV,0.25,0.663,1.659,0.8018,1.372,0.404,2.723
866,not_pulled_EV,0.4,0.6907,1.593,0.8296,1.326,0.4373,2.515
866,not_pulled_EV,0.55,0.7168,1.535,0.8554,1.286,0.4679,2.351
866,not_pulled_EV,0.7,0.7417,1.483,0.8802,1.25,0.4975,2.211
866,not_pulled_EV,0.85,0.7644,1.439,0.903,1.218,0.5266,2.089
866,not_pulled_PP,0.25,0.6573,1.674,0.8086,1.36,0.3811,2.887
866,not_pulled_PP,0.4,0.6838,1.609,0.8352,1.317,0.4139,2.658
866,not_pulled_PP,0.55,0.7091,1.551,0.86,1.279,0.4435,2.48
866,not_pulled_PP,0.7,0.7329,1.501,0.8839,1.244,0.4723,2.329
866,not_pulled_PP,0.85,0.7551,1.457,0.9063,1.214,0.5012,2.195
866,pulled,0.25,0.9666,1.138,0.9925,1.108,0.7906,1.391
866,pulled,0.4,0.9666,1.138,0.9925,1.108,0.7906,1.391
866,pulled,0.55,0.9666,1.138,0.9925,1.108,0.7906,1.391
866,pulled,0.7,0.9666,1.138,0.9925,1.108,0.7906,1.391
866,pulled,0.85,0.9666,1.138,0.9925,1.108,0.7906,1.391
865,not_pulled_EV,0.25,0.6626,1.66,0.8014,1.373,0.4039,2.723
865,not_pulled_EV,0.4,0.6904,1.593,0.8293,1.326,0.4373,2.515
865,not_pulled_EV,0.55,0.7165,1.535,0.8551,1.286,0.468,2.35
865,not_pulled_EV,0.7,0.7415,1.483,0.88,1.25,0.4976,2.211
865,not_pulled_EV,0.85,0.7643,1.439,0.9029,1.218,0.5268,2.088
865,not_pulled_PP,0.25,0.6569,1.674,0.8082,1.361,0.381,2.888
865,not_pulled_PP,0.4,0.6835,1.609,0.8349,1.318,0.4139,2.658
865,not_pulled_PP,0.55,0.7088,1.552,0.8597,1.279,0.4436,2.48
865,not_pulled_PP,0.7,0.7327,1.501,0.8838,1.245,0.4724,2.329
865,not_pulled_PP,0.85,0.755,1.457,0.9062,1.214,0.5013,2.194
865,pulled,0.25,0.9665,1.138,0.9924,1.108,0.7905,1.391
865,pulled,0.4,0.9665,1.138,0.9924,1.108,0.7905,1.391
865,pulled,0.55,0.9665,1.138,0.9924,1.108,0.7905,1.391
865,pulled,0.7,0.9665,1.138,0.9924,1.108,0.7905,1.391
865,pulled,0.85,0.9665,1.138,0.9925,1.108,0.7905,1.391
864,not_pulled_EV,0.25,0.6622,1.661,0.801,1.373,0.4038,2.724
864,not_pulled_EV,0.4,0.69,1.594,0.8289,1.327,0.4373,2.515
864,not_pulled_EV,0.55,0.7162,1.536,0.8548,1.287,0.4681,2.35
864,not_pulled_EV,0.7,0.7413,1.484,0.8798,1.25,0.4977,2.21
864,not_pulled_EV,0.85,0.7641,1.44,0.9028,1.218,0.5269,2.088
864,not_pulled_PP,0.25,0.6566,1.675,0.8079,1.362,0.3808,2.888
864,not_pulled_PP,0.4,0.6831,1.61,0.8346,1.318,0.4139,2.658
864,not_pulled_PP,0.55,0.7085,1.553,0.8595,1.28,0.4436,2.48
864,not_pulled_PP,0.7,0.7324,1.502,0.8836,1.245,0.4725,2.328
864,not_pulled_PP,0.85,0.7548,1.457,0.9061,1.214,0.5014,2.194
864,pulled,0.25,0.9665,1.138,0.9924,1.108,0.7905,1.392
864,pulled,0.4,0.9665,1.138,0.9924,1.108,0.7905,1.392
864,pulled,0.55,0.9665,1.138,0.9924,1.108,0.7905,1.392
864,pulled,0.7,0.9665,1.138,0.9924,1.108,0.7905,1.392
864,pulled,0.85,0.9665,1.138,0.9924,1.108,0.7905,1.392
863,not_pulled_EV,0.25,0.6618,1.662,0.8006,1.374,0.4038,2.724
863,not_pulled_EV,0.4,0.6897,1.595,0.8286,1.328,0.4374,2.515
863,not_pulled_EV,0.55,0.716,1.536,0.8545,1.287,0.4681,2.35
863,not_pulled_EV,0.7,0.7411,1.484,0.8796,1.251,0.4978,2.21
863,not_pulled_EV,0.85,0.7639,1.44,0.9026,1.219,0.5271,2.087
863,not_pulled_PP,0.25,0.6562,1.676,0.8075,1.362,0.3807,2.889
863,not_pulled_PP,0.4,0.6828,1.611,0.8342,1.319,0.4139,2.658
863,not_pulled_PP,0.55,0.7082,1.553,0.8592,1.28,0.4437,2.479
863,not_pulled_PP,0.7,0.7322,1.502,0.8834,1.245,0.4726,2.328
863,not_pulled_PP,0.85,0.7546,1.458,0.906,1.214,0.5015,2.193
863,pulled,0.25,0.9664,1.138,0.9924,1.108,0.7904,1.392
863,pulled,0.4,0.9664,1.138,0.9924,1.108,0.7904,1.392
863,pulled,0.55,0.9664,1.138,0.9924,1.108,0.7904,1.392
863,pulled,0.7,0.9664,1.138,0.9924,1.108,0.7904,1.392
863,pulled,0.85,0.9664,1.138,0.9924,1.108,0.7904,1.392
862,not_pulled_EV,0.25,0.6614,1.663,0.8002,1.375,0.4037,2.725
862,not_pulled_EV,0.4,0.6894,1.596,0.8283,1.328,0.4374,2.515
862,not_pulled_EV,0.55,0.7157,1.537,0.8542,1.288,0.4682,2.35
862,not_pulled_EV,0.7,0.7409,1.485,0.8795,1.251,0.498,2.209
862,not_pulled_EV,0.85,0.7637,1.44,0.9025,1.219,0.5272,2.086
862,not_pulled_PP,0.25,0.6558,1.677,0.8071,1.363,0.3806,2.89
862,not_pulled_PP,0.4,0.6825,1.612,0.8339,1.319,0.4138,2.658
862,not_pulled_PP,0.55,0.708,1.554,0.859,1.281,0.4437,2.479
862,not_pulled_PP,0.7,0.732,1.503,0.8833,1.245,0.4727,2.327
862,not_pulled_PP,0.85,0.7544,1.458,0.9058,1.214,0.5016,2.193
862,pulled,0.25,0.9663,1.138,0.9924,1.108,0.7903,1.392
862,pulled,0.4,0.9663,1.138,0.9924,1.108,0.7903,1.392
862,pulled,0.55,0.9663,1.138,0.9924,1.108,0.7903,1.392
862,pulled,0.7,0.9663,1.138,0.9924,1.108,0.7903,1.392
862,pulled,0.85,0.9663,1.138,0.9924,1.108,0.7903,1.392
861,not_pulled_EV,0.25,0.661,1.664,0.7998,1.375,0.4036,2.726
861,not_pulled_EV,0.4,0.689,1.596,0.8279,1.329,0.4374,2.515
861,not_pulled_EV,0.55,0.7154,1.538,0.854,1.288,0.4682,2.349
861,not_pulled_EV,0.7,0.7407,1.485,0.8793,1.251,0.4981,2.208
861,not_pulled_EV,0.85,0.7636,1.441,0.9023,1.219,0.5274,2.086
861,not_pulled_PP,0.25,0.6555,1.678,0.8068,1.363,0.3805,2.891
861,not_pulled_PP,0.4,0.6821,1.613,0.8336,1.32,0.4138,2.658
861,not_pulled_PP,0.55,0.7077,1.554,0.8587,1.281,0.4438,2.479
861,not_pulled_PP,0.7,0.7318,1.503,0.8831,1.246,0.4728,2.327
861,not_pulled_PP,0.85,0.7542,1.459,0.9057,1.215,0.5017,2.193
861,pulled,0.25,0.9663,1.138,0.9923,1.109,0.7903,1.392
861,pulled,0.4,0.9663,1.138,0.9923,1.109,0.7903,1.392
861,pulled,0.55,0.9663,1.138,0.9923,1.109,0.7903,1.392
861,pulled,0.7,0.9663,1.138,0.9923,1.109,0.7903,1.392
861,pulled,0.85,0.9663,1.138,0.9923,1.108,0.7903,1.392
860,not_pulled_EV,0.25,0.6606,1.665,0.7994,1.376,0.4035,2.726
860,not_pulled_EV,0.4,0.6887,1.597,0.8276,1.329,0.4374,2.515
860,not_pulled_EV,0.55,0.7151,1.538,0.8537,1.289,0.4683,2.349
860,not_pulled_EV,0.7,0.7405,1.485,0.8791,1.251,0.4982,2.208
860,not_pulled_EV,0.85,0.7634,1.441,0.9022,1.219,0.5275,2.085
860,not_pulled_PP,0.25,0.6551,1.679,0.8064,1.364,0.3804,2.892
860,not_pulled_PP,0.4,0.6818,1.613,0.8333,1.32,0.4138,2.658
860,not_pulled_PP,0.55,0.7074,1.555,0.8585,1.281,0.4438,2.479
860,not_pulled_PP,0.7,0.7316,1.504,0.883,1.246,0.4729,2.326
860,not_pulled_PP,0.85,0.754,1.459,0.9056,1.215,0.5018,2.192
860,pulled,0.25,0.9662,1.138,0.9923,1.109,0.7902,1.392
860,pulled,0.4,0.9662,1.138,0.9923,1.109,0.7902,1.392
860,pulled,0.55,0.9662,1.138,0.9923,1.109,0.7902,1.392
860,pulled,0.7,0.9662,1.138,0.9923,1.109,0.7902,1.392
860,pulled,0.85,0.9662,1.138,0.9923,1.109,0.7902,1.392
859,not_pulled_EV,0.25,0.6602,1.666,0.799,1.377,0.4034,2.727
859,not_pulled_EV,0.4,0.6884,1.598,0.8273,1.33,0.4373,2.515
859,not_pulled_EV,0.55,0.7148,1.539,0.8534,1.289,0.4682,2.35
859,not_pulled_EV,0.7,0.7402,1.486,0.8788,1.252,0.4981,2.208
859,not_pulled_EV,0.85,0.7631,1.441,0.902,1.22,0.5274,2.086
859,not_pulled_PP,0.25,0.6547,1.68,0.806,1.365,0.3803,2.893
859,not_pulled_PP,0.4,0.6815,1.614,0.833,1.321,0.4137,2.659
859,not_pulled_PP,0.55,0.7071,1.556,0.8582,1.282,0.4437,2.479
859,not_pulled_PP,0.7,0.7313,1.504,0.8828,1.246,0.4728,2.326
859,not_pulled_PP,0.85,0.7537,1.459,0.9054,1.215,0.5017,2.192
859,pulled,0.25,0.9661,1.139,0.9923,1.109,0.7901,1.392
859,pulled,0.4,0.9661,1.139,0.9923,1.109,0.7901,1.392
859,pulled,0.55,0.9661,1.139,0.9923,1.109,0.7901,1.392
859,pulled,0.7,0.9661,1.139,0.9923,1.109,0.7901,1.392
859,pulled,0.85,0.9661,1.139,0.9923,1.109,0.7901,1.392
858,not_pulled_EV,0.25,0.6598,1.667,0.7986,1.377,0.4032,2.728
858,not_pulled_EV,0.4,0.688,1.599,0.8269,1.33,0.4372,2.516
858,not_pulled_EV,0.55,0.7145,1.54,0.8531,1.289,0.4681,2.35
858,not_pulled_EV,0.7,0.7399,1.487,0.8786,1.252,0.498,2.209
858,not_pulled_EV,0.85,0.7629,1.442,0.9017,1.22,0.5273,2.086
858,not_pulled_PP,0.25,0.6543,1.681,0.8057,1.365,0.3801,2.894
858,not_pulled_PP,0.4,0.6812,1.615,0.8327,1.321,0.4136,2.66
858,not_pulled_PP,0.55,0.7068,1.556,0.8579,1.282,0.4436,2.48
858,not_pulled_PP,0.7,0.731,1.505,0.8825,1.246,0.4727,2.327
858,not_pulled_PP,0.85,0.7534,1.46,0.9051,1.215,0.5016,2.193
858,pulled,0.25,0.966,1.139,0.9922,1.109,0.7901,1.392
858,pulled,0.4,0.966,1.139,0.9922,1.109,0.7901,1.392
858,pulled,0.55,0.966,1.139,0.9922,1.109,0.7901,1.392
858,pulled,0.7,0.966,1.139,0.9922,1.109,0.7901,1.392
858,pulled,0.85,0.966,1.139,0.9922,1.109,0.7901,1.392
857,not_pulled_EV,0.25,0.6594,1.668,0.7983,1.378,0.4031,2.729
857,not_pulled_EV,0.4,0.6877,1.6,0.8266,1.331,0.4371,2.517
857,not_pulled_EV,0.55,0.7141,1.54,0.8528,1.29,0.4679,2.351
857,not_pulled_EV,0.7,0.7396,1.487,0.8783,1.252,0.4979,2.209
857,not_pulled_EV,0.85,0.7626,1.442,0.9015,1.22,0.5273,2.086
857,not_pulled_PP,0.25,0.6539,1.682,0.8053,1.366,0.38,2.895
857,not_pulled_PP,0.4,0.6809,1.616,0.8324,1.321,0.4135,2.66
857,not_pulled_PP,0.55,0.7065,1.557,0.8577,1.283,0.4435,2.48
857,not_pulled_PP,0.7,0.7307,1.505,0.8823,1.247,0.4726,2.327
857,not_pulled_PP,0.85,0.7531,1.461,0.9049,1.216,0.5016,2.193
857,pulled,0.25,0.9659,1.139,0.9922,1.109,0.79,1.392
857,pulled,0.4,0.9659,1.139,0.9922,1.109,0.79,1.392
857,pulled,0.55,0.9659,1.139,0.9922,1.109,0.79,1.392
857,pulled,0.7,0.9659,1.139,0.9922,1.109,0.79,1.392
857,pulled,0.85,0.9659,1.139,0.9922,1.109,0.79,1.392
856,not_pulled_EV,0.25,0.659,1.669,0.7979,1.379,0.4029,2.73
856,not_pulled_EV,0.4,0.6874,1.6,0.8263,1.331,0.437,2.517
856,not_pulled_EV,0.55,0.7138,1.541,0.8525,1.29,0.4678,2.351
856,not_pulled_EV,0.7,0.7393,1.488,0.8781,1.253,0.4978,2.21
856,not_pulled_EV,0.85,0.7623,1.443,0.9012,1.221,0.5272,2.087
856,not_pulled_PP,0.25,0.6535,1.683,0.805,1.366,0.3798,2.896
856,not_pulled_PP,0.4,0.6806,1.616,0.8321,1.322,0.4134,2.661
856,not_pulled_PP,0.55,0.7061,1.558,0.8574,1.283,0.4434,2.481
856,not_pulled_PP,0.7,0.7304,1.506,0.882,1.247,0.4726,2.328
856,not_pulled_PP,0.85,0.7528,1.461,0.9046,1.216,0.5015,2.194
856,pulled,0.25,0.9658,1.139,0.9921,1.109,0.7899,1.393
856,pulled,0.4,0.9658,1.139,0.9921,1.109,0.7899,1.393
856,pulled,0.55,0.9658,1.139,0.9921,1.109,0.7899,1.393
856,pulled,0.7,0.9658,1.139,0.9921,1.109,0.7899,1.393
856,pulled,0.85,0.9658,1.139,0.9921,1.109,0.7899,1.393
855,not_pulled_EV,0.25,0.6586,1.67,0.7975,1.379,0.4028,2.731
855,not_pulled_EV,0.4,0.687,1.601,0.826,1.332,0.4369,2.518
855,not_pulled_EV,0.55,0.7135,1.542,0.8522,1.291,0.4677,2.352
855,not_pulled_EV,0.7,0.739,1.489,0.8778,1.253,0.4977,2.21
855,not_pulled_EV,0.85,0.762,1.444,0.901,1.221,0.5271,2.087
855,not_pulled_PP,0.25,0.6532,1.684,0.8046,1.367,0.3797,2.897
855,not_pulled_PP,0.4,0.6803,1.617,0.8318,1.322,0.4133,2.662
855,not_pulled_PP,0.55,0.7058,1.558,0.8571,1.283,0.4433,2.482
855,not_pulled_PP,0.7,0.7301,1.507,0.8818,1.247,0.4725,2.328
855,not_pulled_PP,0.85,0.7525,1.462,0.9044,1.216,0.5014,2.194
855,pulled,0.25,0.9657,1.139,0.9921,1.109,0.7899,1.393
855,pulled,0.4,0.9657,1.139,0.9921,1.109,0.7899,1.393
855,pulled,0.55,0.9657,1.139,0.9921,1.109,0.7899,1.393
855,pulled,0.7,0.9657,1.139,0.9921,1.109,0.7899,1.393
855,pulled,0.85,0.9657,1.139,0.9921,1.109,0.7899,1.393
854,not_pulled_EV,0.25,0.6583,1.671,0.7971,1.38,0.4026,2.732
854,not_pulled_EV,0.4,0.6867,1.602,0.8256,1.332,0.4368,2.518
854,not_pulled_EV,0.55,0.7132,1.542,0.8519,1.291,0.4676,2.353
854,not_pulled_EV,0.7,0.7387,1.489,0.8776,1.253,0.4976,2.211
