season,date,game_id,gap_when_pulled,trailing_team,coach,secs_left_at_first_evidence,during_own_powerplay
20242025,2024-12-17,2024020505,3,SEA,Dan Bylsma,290,False
20242025,2024-12-19,2024020514,3,NJD,Sheldon Keefe,365,False
20242025,2024-12-21,2024020538,3,SEA,Dan Bylsma,220,False
20242025,2024-12-23,2024020548,3,DET,Derek Lalonde,252,False
20242025,2024-12-23,2024020549,3,FLA,Paul Maurice,348,True
20242025,2024-12-27,2024020562,3,NSH,Andrew Brunette,39,True
20242025,2024-12-29,2024020581,3,NYI,Patrick Roy,432,False
20242025,2025-01-01,2024020602,3,NJD,Sheldon Keefe,157,True
20242025,2025-01-04,2024020624,3,CAR,Rod Brind'Amour,189,False
20242025,2025-01-04,2024020630,3,BUF,Lindy Ruff,138,True
20242025,2025-01-07,2024020641,3,BOS,Joe Sacco,245,False
20242025,2025-01-09,2024020660,3,SEA,Dan Bylsma,238,False
20242025,2025-01-09,2024020663,3,VGK,Bruce Cassidy,244,False
20242025,2025-01-11,2024020670,3,BUF,Lindy Ruff,270,False
20242025,2025-01-14,2024020692,3,TBL,Jon Cooper,184,True
20242025,2025-01-14,2024020693,3,TOR,Craig Berube,62,False
20242025,2025-01-17,2024020720,3,BUF,Lindy Ruff,331,False
20242025,2025-01-17,2024020720,3,BUF,Lindy Ruff,81,False
20242025,2025-01-18,2024020726,3,MTL,Martin St. Louis,249,False
20242025,2025-01-18,2024020733,3,MIN,John Hynes,199,False
20242025,2025-01-22,2024020757,3,TOR,Craig Berube,490,True
20242025,2025-01-23,2024020763,3,PHI,John Tortorella,246,True
20242025,2025-01-23,2024020769,3,PIT,Mike Sullivan,337,False
20242025,2025-01-25,2024020787,3,NSH,Andrew Brunette,278,False
20242025,2025-01-28,2024020799,3,BOS,Joe Sacco,340,False
20242025,2025-01-30,2024020812,3,BOS,Joe Sacco,280,False
20242025,2025-01-30,2024020813,3,MTL,Martin St. Louis,278,False
20242025,2025-02-08,2024020880,3,OTT,Travis Green,437,False
20242025,2025-02-22,2024020900,3,CAR,Rod Brind'Amour,372,True
20242025,2025-02-23,2024020906,3,EDM,Kris Knoblauch,176,False
20242025,2025-03-01,2024020957,3,LAK,Jim Hiller,193,True
20242025,2025-03-02,2024020964,3,STL,Jim Montgomery,355,False
20242025,2025-03-03,2024020970,3,NYI,Patrick Roy,457,False
20242025,2025-03-03,2024020972,3,LAK,Jim Hiller,182,False
20242025,2025-03-04,2024020974,3,BUF,Lindy Ruff,264,False
20242025,2025-03-04,2024020976,3,CBJ,Dean Evason,282,True
20242025,2025-03-08,2024021006,3,BUF,Lindy Ruff,166,False
20242025,2025-03-08,2024021012,3,SJS,Ryan Warsofsky,135,True
20242025,2025-03-09,2024021016,3,WPG,Scott Arniel,213,False
20242025,2025-03-09,2024021020,3,NYI,Patrick Roy,748,False
20242025,2025-03-09,2024021020,3,NYI,Patrick Roy,208,False
20242025,2025-03-13,2024021045,3,CBJ,Dean Evason,287,False
20242025,2025-03-15,2024021058,3,BOS,Joe Sacco,131,False
20242025,2025-03-15,2024021062,3,CBJ,Dean Evason,239,True
20242025,2025-03-15,2024021063,3,MIN,John Hynes,185,False
20242025,2025-03-18,2024021086,3,WPG,Scott Arniel,109,False
20242025,2025-03-19,2024021088,3,SEA,Dan Bylsma,187,False
20242025,2025-03-23,2024021122,3,TBL,Jon Cooper,82,True
20242025,2025-03-27,2024021146,3,MTL,Martin St. Louis,206,False
20242025,2025-03-29,2024021169,3,SEA,Dan Bylsma,233,False
20242025,2025-04-01,2024021184,3,OTT,Travis Green,140,True
20242025,2025-04-03,2024021204,3,VGK,Bruce Cassidy,328,False
20242025,2025-04-05,2024021209,3,NYR,Peter Laviolette,252,False
20242025,2025-04-06,2024021224,3,CBJ,Dean Evason,190,False
20242025,2025-04-07,2024021230,3,NYR,Peter Laviolette,220,False
20242025,2025-04-10,2024021256,3,COL,Jared Bednar,71,True
20242025,2025-04-11,2024021264,3,MIN,John Hynes,198,False
20242025,2025-04-12,2024021266,3,NYR,Peter Laviolette,192,False
20252026,2025-10-07,2025020003,3,LAK,Jim Hiller,261,True
20252026,2025-10-09,2025020009,3,BUF,Lindy Ruff,163,False
20252026,2025-10-15,2025020057,3,OTT,Travis Green,296,False
20252026,2025-10-16,2025020066,3,PHI,Rick Tocchet,141,False
20252026,2025-10-18,2025020078,3,EDM,Kris Knoblauch,244,False
20252026,2025-10-21,2025020106,3,DAL,Glen Gulutzan,284,False
20252026,2025-10-25,2025020131,3,MIN,John Hynes,132,True
20252026,2025-10-28,2025020160,3,OTT,Travis Green,444,True
20252026,2025-11-01,2025020188,3,PHI,Rick Tocchet,232,True
20252026,2025-11-01,2025020191,3,LAK,Jim Hiller,151,True
20252026,2025-11-05,2025020215,3,CBJ,Dean Evason,309,False
20252026,2025-11-05,2025020216,3,VAN,Adam Foote,145,False
20252026,2025-11-07,2025020229,3,CGY,Ryan Huska,208,True
20252026,2025-11-08,2025020237,3,NYR,Mike Sullivan,305,False
20252026,2025-11-11,2025020257,3,MTL,Martin St. Louis,289,False
20252026,2025-11-12,2025020265,3,TBL,Jon Cooper,338,True
20252026,2025-11-16,2025020296,3,NSH,Andrew Brunette,190,False
20252026,2025-11-16,2025020297,3,TBL,Jon Cooper,286,False
20252026,2025-11-17,2025020302,3,EDM,Kris Knoblauch,257,False
20252026,2025-11-22,2025020337,3,TOR,Craig Berube,305,True
20252026,2025-11-22,2025020339,3,NJD,Sheldon Keefe,401,False
20252026,2025-11-23,2025020352,3,VAN,Adam Foote,299,False
20252026,2025-11-24,2025020358,3,VGK,Bruce Cassidy,196,True
20252026,2025-12-04,2025020431,3,CAR,Rod Brind'Amour,253,False
20252026,2025-12-06,2025020451,3,MIN,John Hynes,213,True
20252026,2025-12-08,2025020464,3,VAN,Adam Foote,316,False
20252026,2025-12-11,2025020482,3,ANA,Joel Quenneville,233,False
20252026,2025-12-11,2025020484,3,PIT,Dan Muse,310,True
20252026,2025-12-13,2025020504,3,CHI,Jeff Blashill,309,False
20252026,2025-12-13,2025020505,3,DAL,Glen Gulutzan,349,True
20252026,2025-12-14,2025020512,3,EDM,Kris Knoblauch,283,False
20252026,2025-12-16,2025020523,3,NYR,Mike Sullivan,107,False
20252026,2025-12-16,2025020524,3,PIT,Dan Muse,207,False
20252026,2025-12-19,2025020545,3,NYI,Patrick Roy,351,False
20252026,2025-12-20,2025020554,3,FLA,Paul Maurice,353,False
20252026,2025-12-20,2025020556,3,PIT,Dan Muse,440,False
20252026,2025-12-21,2025020563,3,MIN,John Hynes,216,False
20252026,2025-12-22,2025020572,3,VAN,Adam Foote,147,False
20252026,2025-12-29,2025020606,3,OTT,Travis Green,226,False
20252026,2025-12-30,2025020617,3,NJD,Sheldon Keefe,381,False
20252026,2026-01-01,2025020637,3,DAL,Glen Gulutzan,268,False
20252026,2026-01-02,2025020641,3,FLA,Paul Maurice,202,True
20252026,2026-01-02,2025020643,3,ANA,Joel Quenneville,74,False
20252026,2026-01-03,2025020646,3,BUF,Lindy Ruff,534,True
20252026,2026-01-07,2025020677,3,WSH,Spencer Carbery,146,False
20252026,2026-01-10,2025020703,3,MTL,Martin St. Louis,295,False
20252026,2026-01-11,2025020715,3,SJS,Ryan Warsofsky,205,False
20252026,2026-01-12,2025020719,3,PHI,Rick Tocchet,284,False
20252026,2026-01-14,2025020737,3,NYR,Mike Sullivan,57,False
20252026,2026-01-16,2025020752,3,COL,Jared Bednar,149,True
20252026,2026-01-17,2025020756,3,NYI,Patrick Roy,484,False
20252026,2026-01-17,2025020763,3,CHI,Jeff Blashill,322,False
20252026,2026-01-23,2025020805,3,COL,Jared Bednar,318,False
20252026,2026-01-24,2025020810,3,NYI,Patrick Roy,429,False
20252026,2026-01-24,2025020813,3,OTT,Travis Green,245,True
20252026,2026-01-24,2025020814,3,TBL,Jon Cooper,141,False
20252026,2026-01-25,2025020819,3,TOR,Craig Berube,343,False
20252026,2026-01-29,2025020843,3,PHI,Rick Tocchet,223,False
20252026,2026-02-03,2025020892,3,SEA,Lane Lambert,214,False
20252026,2026-02-04,2025020894,3,CHI,Jeff Blashill,348,False
20252026,2026-02-04,2025020895,3,WPG,Scott Arniel,344,False
20252026,2026-02-04,2025020898,3,DET,Todd McLellan,339,True
20252026,2026-02-25,2025020912,3,TOR,Craig Berube,340,False
20252026,2026-02-25,2025020912,3,TOR,Craig Berube,167,False
20252026,2026-02-26,2025020921,3,TOR,Craig Berube,133,False
20252026,2026-02-26,2025020925,3,SEA,Lane Lambert,218,True
20252026,2026-02-26,2025020927,3,COL,Jared Bednar,189,True
20252026,2026-02-28,2025020940,3,WSH,Spencer Carbery,143,True
20252026,2026-02-28,2025020946,3,VAN,Adam Foote,323,False
20252026,2026-03-03,2025020961,3,FLA,Paul Maurice,135,False
20252026,2026-03-03,2025020967,3,TBL,Jon Cooper,301,False
20252026,2026-03-04,2025020973,3,NYI,Patrick Roy,512,False
20252026,2026-03-05,2025020975,3,TOR,Craig Berube,351,False
20252026,2026-03-05,2025020977,3,PIT,Dan Muse,438,True
20252026,2026-03-05,2025020982,3,NYI,Patrick Roy,509,False
20252026,2026-03-07,2025020994,3,TOR,Craig Berube,259,False
20252026,2026-03-08,2025021006,3,ANA,Joel Quenneville,328,False
20252026,2026-03-12,2025021027,3,BOS,Marco Sturm,217,False
20252026,2026-03-12,2025021039,3,PIT,Dan Muse,459,True
20252026,2026-03-16,2025021066,3,DAL,Glen Gulutzan,63,False
20252026,2026-03-17,2025021076,3,SEA,Lane Lambert,173,False
20252026,2026-03-19,2025021091,3,VGK,Bruce Cassidy,133,True
20252026,2026-03-21,2025021100,3,VGK,Bruce Cassidy,288,False
20252026,2026-03-21,2025021105,3,NYI,Patrick Roy,349,False
20252026,2026-03-21,2025021106,3,TOR,Craig Berube,259,False
20252026,2026-03-22,2025021112,3,PIT,Dan Muse,250,False
20252026,2026-03-24,2025021126,3,PIT,Dan Muse,224,False
20252026,2026-03-26,2025021149,3,VAN,Adam Foote,336,False
20252026,2026-03-28,2025021153,3,FLA,Paul Maurice,315,False
20252026,2026-03-28,2025021157,3,NJD,Sheldon Keefe,248,True
20252026,2026-03-28,2025021164,3,LAK,D.J. Smith,367,False
20252026,2026-03-28,2025021165,3,VAN,Adam Foote,256,False
20252026,2026-03-31,2025021178,3,DAL,Glen Gulutzan,104,True
20252026,2026-03-31,2025021181,3,OTT,Travis Green,265,True
20252026,2026-04-02,2025021192,3,PIT,Dan Muse,319,False
20252026,2026-04-02,2025021194,3,WSH,Spencer Carbery,235,False
20252026,2026-04-02,2025021198,3,WPG,Scott Arniel,161,False
20252026,2026-04-03,2025021205,3,NYI,Patrick Roy,467,False
20252026,2026-04-04,2025021207,3,DET,Todd McLellan,345,True
20252026,2026-04-05,2025021226,3,MTL,Martin St. Louis,185,False
20252026,2026-04-06,2025021230,3,SEA,Lane Lambert,158,False
20252026,2026-04-07,2025021234,3,TBL,Jon Cooper,260,True
20252026,2026-04-07,2025021236,3,NJD,Sheldon Keefe,281,False
20252026,2026-04-08,2025021245,3,TOR,Craig Berube,241,False
20252026,2026-04-09,2025021260,3,VAN,Adam Foote,222,False
20252026,2026-04-11,2025021270,3,TOR,Craig Berube,171,False
20222023,2022-10-13,2022020017,4,MIN,Dean Evason,310,True
20222023,2022-12-02,2022020378,4,WPG,Rick Bowness,349,True
20222023,2023-01-07,2022020635,4,VGK,Bruce Cassidy,260,True
20222023,2023-01-23,2022020751,4,FLA,Paul Maurice,561,False
20222023,2023-01-27,2022020787,4,CBJ,Brad Larsen,282,False
20222023,2023-03-23,2022021140,4,FLA,Paul Maurice,228,True
20232024,2024-01-18,2023020693,4,MTL,Martin St. Louis,511,True
20232024,2024-04-12,2023021269,4,MIN,John Hynes,767,False
20242025,2024-12-23,2024020549,4,FLA,Paul Maurice,321,True
20242025,2024-12-23,2024020552,4,NYI,Patrick Roy,713,False
20242025,2025-02-25,2024020925,4,NYI,Patrick Roy,519,False
20242025,2025-03-09,2024021017,4,NYR,Peter Laviolette,439,True
20242025,2025-04-02,2024021196,4,VAN,Rick Tocchet,297,False
20252026,2025-11-15,2025020293,4,PHI,Rick Tocchet,561,False
20252026,2025-12-10,2025020477,4,CGY,Ryan Huska,718,True
20252026,2025-12-11,2025020481,4,NJD,Sheldon Keefe,1007,False
20252026,2026-04-09,2025021247,4,CBJ,Rick Bowness,313,True
